論文名稱,畢業學年度,學位類別,作者,博碩士論文網址
多腔體消音器之聲學性能設計與分析,110,碩士,林迺凱,https://hdl.handle.net/11296/6yn4pf
立委之正負網絡結構對其法案推動能力影響,110,碩士,沙向銓,https://hdl.handle.net/11296/fm76re
不當勞動行為主觀要件認定與處罰主義之關係,110,碩士,莊智翔,https://hdl.handle.net/11296/453289
勞動基準法第十一條第五款解僱事由之研究──以「不能勝任工作」之判斷標準為中心,110,碩士,劉育承,https://hdl.handle.net/11296/cuh8m2
遞迴神經網絡的總體時間序列預測：以台灣通貨膨脹率為例,110,碩士,高翊傑,https://hdl.handle.net/11296/d67d4y
為何第三國要反制制裁？以歐盟柔性平衡美國制裁為例,110,碩士,趙煒婷,https://hdl.handle.net/11296/9a3b8b
應用於V頻段之低功耗小面積之單邊帶升頻器與應用於5G毫米波頻段之低本地端驅動功率之I/Q降頻器,110,碩士,陳軻敬,https://hdl.handle.net/11296/6mefr6
基於參數伺服器之雙批量尺寸學習,110,碩士,盧冠維,https://hdl.handle.net/11296/7bek5c
論消滅時效制度下債權人利益之兼顧,110,碩士,吳昱農,https://hdl.handle.net/11296/v87629
單載波分頻多工系統中的疊代決策回饋混合式等化演算法,110,碩士,馬笠瑜,https://hdl.handle.net/11296/k5m984
六胸遠環蚓 Amynthas sexpectatus 複合種群（Crassiclitellata: Megascolecidae）的系統分類、親緣關係與生物地理,110,碩士,高傑,https://hdl.handle.net/11296/3j6z2s
應用於加速晶圓等級多工處理器運算有限元素法之切割與擺置演算法,110,碩士,黃禹靖,https://hdl.handle.net/11296/pgb5s6
美國製造業技術轉變的投入產出表分析--拜登基礎建設計畫之產出效果預測,110,碩士,毛驤文,https://hdl.handle.net/11296/29j4qk
地衣桿菌發酵產物對貓慢性下痢與腸道微生物群之影響,110,碩士,李庭瑋,https://hdl.handle.net/11296/793p6y
一個使用三個提升速度的方法之九十奈米十位元每秒取樣兩億兩千萬次的逐漸趨近式類比數位轉換器,110,碩士,林大瑋,https://hdl.handle.net/11296/8mqmq3
國際扶輪參與公益服務計劃之企業社會責任— 以忠義國小多元課輔服務計劃為例,110,碩士,蔡瑋蔓,https://hdl.handle.net/11296/ahmwmb
可攜帶型隔絕式恆溫聚合?連鎖反應檢測鯨豚弓蟲感染之研發,110,碩士,謝孟容,https://hdl.handle.net/11296/kk3s93
眼鏡蛇咬傷致潰爛毒性機轉探討,110,博士,何政軒,https://hdl.handle.net/11296/jyj9hb
塑膠熔接機之超音波暴露防護,110,碩士,林宛宜,https://hdl.handle.net/11296/5q9csn
後進國家的產業轉型－以台灣伺服器產業為例,110,碩士,曾琮淇,https://hdl.handle.net/11296/8nf5vu
可靠且可實現的RC電路縮減,110,碩士,楊宇禾,https://hdl.handle.net/11296/59uuwb
自閉症患者執行功能缺損的神經機制：體素形態計量學分析,110,碩士,林?樺,https://hdl.handle.net/11296/h639bq
兒少表意權的實踐：臺灣中央兒少代表觀點初探,110,碩士,苗元紅,https://hdl.handle.net/11296/757332
再探永續應急可轉債之結構式評價,110,碩士,吳毓萱,https://hdl.handle.net/11296/72q3j8
適合增量學習的高效邊緣模型部署研究,110,碩士,費浩杰,https://hdl.handle.net/11296/hrxv6d
利用以基因組為中心的宏基因組學方法從微生物組數據中發現新見解,110,博士,陳煜翔,https://hdl.handle.net/11296/8c5hu3
無旋轉水漂運動之實驗與理論研究,110,博士,蔡玄緯,https://hdl.handle.net/11296/xr4p3b
基於類仿射投影演算法的前饋式主動噪音消除之設計,110,碩士,游智翔,https://hdl.handle.net/11296/r454a3
肝臟移植手術患者的預後研究,110,博士,蕭智陽,https://hdl.handle.net/11296/jdyrhq
公司目的變革對董事會多元化的影響趨勢—以美國為中心,110,碩士,林鈺棋,https://hdl.handle.net/11296/t9bfc4
心血管鈣化分數演算法佈署與微循環影片分析演算法開發,110,碩士,呂明修,https://hdl.handle.net/11296/gtc5g3
「女性活躍促進法?的制定過程與影響之研究,110,碩士,堀井 雅子,https://hdl.handle.net/11296/g97u3q
社工系學生專業認同狀態及其影響因素,110,碩士,曾昱豪,https://hdl.handle.net/11296/42cu9n
動作技巧方案對於發展性協調障礙兒童之協調、平衡、自我效能以及日常生活參與之成效,110,碩士,朱美霖,https://hdl.handle.net/11296/2e238w
父親罹癌之家庭調適歷程－成年子女的觀點,110,碩士,林靜汝,https://hdl.handle.net/11296/892756
松山機場附近建築物尾流對飛機降落安全之影響,110,碩士,陳舫儀,https://hdl.handle.net/11296/q7egeq
綠色通勤族之交通空氣污染暴露評估,110,博士,吳宗鋼,https://hdl.handle.net/11296/ab7w6e
從CRPD第12條在法律之前獲得平等承認看我國成年監護機制及自主支持——兼以澳洲法制比較,110,碩士,黃議萱,https://hdl.handle.net/11296/jph7n3
osp(2m+1|2)的典型最高權不可約特徵標,110,碩士,鄭宇倫,https://hdl.handle.net/11296/gp6pp7
關於金融資產波動度動態之兩議題,110,博士,柯易辰,https://hdl.handle.net/11296/373867
運用多階段疾病進展模式評估新冠肺炎抗病毒藥物治療之臨床效益,110,碩士,林宸緯,https://hdl.handle.net/11296/q3z65k
使用受親核基團攻擊之金屬有機骨架UiO-66為水溶液中吸附劑,110,博士,李友仁,https://hdl.handle.net/11296/a7d46a
以音樂情緒協助視障者感受空氣品質程度資訊之研究,110,碩士,蘇家儀,https://hdl.handle.net/11296/rqq96x
轉化生長因子 beta 1抑制腎臟集尿管細胞中由抗利尿激素促進之第二型水通道蛋白基因表達,110,碩士,楊琇惠,https://hdl.handle.net/11296/wavz79
轉型式領導與天人合一願景對永續環境營造成功故事：以半畝塘為例,110,碩士,林哲良,https://hdl.handle.net/11296/66rn9d
臺灣犯罪學開放研究資料及典藏庫之實踐,110,碩士,石易儒,https://hdl.handle.net/11296/6v3ncq
循環經濟永續商業模式探索—以降低一次拋棄性杯子用量為例,110,碩士,王寧,https://hdl.handle.net/11296/53mqza
KCNJ5體細胞突變在原發性皮質醛酮症單側腺瘤患者的心臟血管系統結構與功能的角色,110,博士,張藝耀,https://hdl.handle.net/11296/d9bk6v
探勘臺灣女性尿液微生物標記因子對試管嬰兒受孕率提升之體學研究,110,碩士,蔡明叡,https://hdl.handle.net/11296/4a2sgt
新零售經營模式之探討-以居家產業為例,110,碩士,蔡宜珊,https://hdl.handle.net/11296/hhff7p
A.	基質輔助雷射脫附游離法的離子產生機制B.	邏輯演繹序列串聯質譜法應用於地衣澱粉多醣之結構鑑定,110,博士,林厚余,https://hdl.handle.net/11296/emmxu6
我國房地稅制下論房地產投資策略,110,碩士,李秀蓮,https://hdl.handle.net/11296/v2k73x
以循環經濟策略建構營建廢棄物管理轉型之評估架構,110,碩士,張文綺,https://hdl.handle.net/11296/9yg7t5
社交媒體在公共外交中的作用：外交部在推特上的案例研究。,110,碩士,林杰安,https://hdl.handle.net/11296/j9aqxv
短閘極場效電板增強型氮化鋁鎵/氮化鎵高電子遷移率電晶體製作與電流特性分析,110,碩士,楊智淵,https://hdl.handle.net/11296/3e2sq3
進階神經架構於語言、語者暨語音辨識,110,博士,李鴻欣,https://hdl.handle.net/11296/hz46xy
捆綁銷售或個別定價？Podcast 串流平台最佳定價機制,110,碩士,張煜柔,https://hdl.handle.net/11296/5785md
以自然為本於永續土地利用規劃模式建立之研究 —以關西幸福林為例,110,碩士,花瑄鴻,https://hdl.handle.net/11296/abt845
以深度學習與4D列印反向設計3D複雜曲面──以人臉面具為例,110,碩士,邱奕宏,https://hdl.handle.net/11296/57azee
電磁鎖定限滑差速器之設計參數分析,110,碩士,黃禹力,https://hdl.handle.net/11296/umk65u
線上版大富翁桌遊編輯器設計與應用於教育領域之探討,110,碩士,李承祐,https://hdl.handle.net/11296/9zjqjq
傑出軍事將領的領導統御對組織管理的意涵－以二戰太平洋海軍將領為例,110,碩士,楊大偉,https://hdl.handle.net/11296/5v7r22
註冊制浪潮下重大資產重組對股價影響的實證研究,110,碩士,呂默存,https://hdl.handle.net/11296/a838nq
臺灣與新加坡壽險業利率風險之暴險情形,110,碩士,林冠伭,https://hdl.handle.net/11296/g36z2n
科科草莓園 – 商業計畫,110,碩士,柯惠琪,https://hdl.handle.net/11296/3532aa
澳洲中國政策之演變（2013-2020年）,110,碩士,鄭昀昕,https://hdl.handle.net/11296/m5z4yy
景觀環境的自然度對創造力的影響,110,碩士,葉晴文,https://hdl.handle.net/11296/d6kcc9
AACS：EEG-fMRI全自動腦電訊號偽跡校正系統,110,碩士,林怡?,https://hdl.handle.net/11296/wg3xkz
指數扭曲么正秩一 D 模上的不規則霍奇濾鏈,110,碩士,蔡以恆,https://hdl.handle.net/11296/m3a986
以巴斯擴散模型與數位化故事性元素分析網紅成長動能與成功要素,110,碩士,陳郡晨,https://hdl.handle.net/11296/3z7y8u
變量形狀參數於虛擬點為基礎之徑向基函數選點法與兩步特解基礎解法之應用,110,博士,林欣瑞,https://hdl.handle.net/11296/cq5mjf
探討番茄的CEP2/3胜?參與叢枝菌根菌促進側根形成之作用,110,碩士,魏禕嫺,https://hdl.handle.net/11296/rn3wb3
利用原子層沉積技術成長高介電常數介電層於二硫化鎢及高定向熱解石墨之成核工程,110,碩士,胡祖禹,https://hdl.handle.net/11296/du39ef
FeCrNiCoMnx (x = 1 ~ 0)高熵合金工業級塊材顯微結構與腐蝕行為之研究,110,博士,徐國閔,https://hdl.handle.net/11296/546vj3
人權普世性與多元文化的批評,110,碩士,林庭安,https://hdl.handle.net/11296/aps436
新聞翻譯框架與政治論述之探究,110,碩士,陳羿?,https://hdl.handle.net/11296/jj582w
探討橫膈膜及呼吸對肩膀運動學和周邊肌肉活性的影響,110,碩士,賴星霓,https://hdl.handle.net/11296/ck66r8
智能無人機之鯨豚偵測追蹤技術研究,110,碩士,錢定遠,https://hdl.handle.net/11296/w672ub
古漢語雙音節化的信息論分析,110,碩士,張飛揚,https://hdl.handle.net/11296/6g796y
聚芴基共軛高分子在拉伸發光二極體元件之應用,110,博士,江岱樺,https://hdl.handle.net/11296/pz66pd
農地污染場址再利用評估工具-以桃園市為例,110,碩士,葛凡宇,https://hdl.handle.net/11296/s3uf5e
平台生態系所有權結構與媒合模式之研究,110,碩士,鄭西淇,https://hdl.handle.net/11296/aks3c3
再現五一三事件：馬來西亞文學與離散文學文本中的記憶政治,110,碩士,余旭浩,https://hdl.handle.net/11296/usk9vp
使用0-π可變增益放大器實現Ka頻段主動式向量和式相移器,110,碩士,游承翰,https://hdl.handle.net/11296/ft42yz
資料驅動的智慧城市治理模式分析：以臺北大數據中心為例,110,碩士,董其樂,https://hdl.handle.net/11296/v64ckb
天然物作為紅豆(Vigna angularis)生產時乾燥劑之可行性評估,110,碩士,李欣穎,https://hdl.handle.net/11296/4aa49u
利用粒子群優化演算法設計非對稱定向耦合型極小尺寸寬頻極化分離旋轉器,110,碩士,馬宜仁,https://hdl.handle.net/11296/gpm95j
基於人工智能的 ECG 演算法用於預測及定位經血管造影證實的冠狀動脈疾病,110,碩士,曾昱衡,https://hdl.handle.net/11296/h78cb5
基於深度學習之封面圖片?文字產生研究,110,碩士,林謙,https://hdl.handle.net/11296/xx2wx5
翻轉世界，電動車廠商經營發展策略分析—以特斯拉公司(Tesla Inc.)為例,110,碩士,嚴建國,https://hdl.handle.net/11296/5yn597
建構可經環化重組?活化之PE2報導基因小鼠及優化可用於Trp53 c.515G>A (p.R172H)基因編修之pegRNA設計,110,碩士,王子家,https://hdl.handle.net/11296/8u9tq5
基於肺部電腦斷層之肺腺癌EGFR突變預測:結合Patch-based radiomics紋理特徵圖於深度學習網路,110,碩士,陳和豐,https://hdl.handle.net/11296/7xpf45
隙電漿子增強之氮化鈮超導光子偵測器的開發與應用,110,碩士,楊景崴,https://hdl.handle.net/11296/5376n3
改善破壁製程以提升酵母菌細胞壁水解產物之腸黏膜免疫功效,110,碩士,林心妤,https://hdl.handle.net/11296/8p5h8z
使用狀態快照加速物聯網韌體分析,110,碩士,李振宇,https://hdl.handle.net/11296/28w98h
產業創新研究~以瑞幸咖啡為例,110,碩士,廖繼瑜,https://hdl.handle.net/11296/p47y2d
辨識葡萄糖調節蛋白78為豬流行性下痢病毒可能之細胞輔助受器蛋白,110,碩士,吳柔霏,https://hdl.handle.net/11296/38ru58
以相互資訊和相關係數所計算之中腦與大腦靜息態功能性連結差異,110,碩士,邢芝嘉,https://hdl.handle.net/11296/j53m4p
我國原住民族公務人員消極與積極代表性之綜合研究,110,碩士,戴郁寧,https://hdl.handle.net/11296/xh8kxn
統計模型於新冠肺炎防疫評估,110,博士,王威淳,https://hdl.handle.net/11296/zt863c
主成份分析方法的最新發展與應用,110,碩士,陳泓宇,https://hdl.handle.net/11296/gxr99r
彰化肺結核防治效益評估,110,碩士,姜淑莉,https://hdl.handle.net/11296/237tf3
非小細胞肺癌接受同步化學放射治療的後設分析（meta-analysis）和臨床試驗計畫書,110,碩士,蕭亦秀,https://hdl.handle.net/11296/mrmpn6
臺灣的世代貧窮現象：貧窮陷阱或福利陷阱？,110,博士,黃上豪,https://hdl.handle.net/11296/tfym7r
推卸責任：理論框架及慕尼黑危機與韓戰之案例研究,110,碩士,?帶鋆,https://hdl.handle.net/11296/kaf7vu
使用BERT語意詞向量之三階段自動語音辨識,110,碩士,曾毓惠,https://hdl.handle.net/11296/sq5u3a
緊急命令與法律制度的互動分析：從九二一大地震到Covid-19的發展演變,110,碩士,何思奕,https://hdl.handle.net/11296/65u4ap
影響台灣冬季溫度變化的大氣與海洋變異-應用在蜂蜜產量,110,碩士,林冠廷,https://hdl.handle.net/11296/wjbt5h
具階段性生活史之物種的反應擴散模型的行波解,110,碩士,施智皓,https://hdl.handle.net/11296/wq325f
苦苣苔科大岩桐亞族的三維花冠形狀與二維蜜標樣式分析,110,博士,許皓鈞,https://hdl.handle.net/11296/f5t4ca
利用人類骨架位移資料去辨識人類行為-運用動態時間規整、決策樹學習模型、核密度估計,110,碩士,趙崇明,https://hdl.handle.net/11296/9ppxkn
基於電壓調整機制之超音波濃度量測動態範圍自動校正系統,110,碩士,許伯瑜,https://hdl.handle.net/11296/346588
形成性溝通技巧客觀性結構式臨床測驗外加試後回饋於兒童職能治療實習學生成效之初探,110,碩士,張雅涵,https://hdl.handle.net/11296/s869y4
臺灣寵物飼主行為分析與研究－以犬飼料購買行為為例,110,碩士,賴玉涓,https://hdl.handle.net/11296/xwq3sg
亞洲中等國家的公共外交：以南韓與台灣為例,110,碩士,朴昭垠,https://hdl.handle.net/11296/xxkb9r
越南腰果在台灣行銷策略之研究:以 Ha My 公司為例,110,碩士,Nguyen Thi Nhat Binh,https://hdl.handle.net/11296/32jbvz
身體行為與側寫計劃-鄧聖薷創作研究,110,碩士,鄧聖薷,https://hdl.handle.net/11296/7tpku4
公益廣告第三人效果研究:以馬斯洛需求階層理論檢視,110,碩士,徐士軒,https://hdl.handle.net/11296/gx5ds7
玻璃面精度檢測系統開發之研究,110,碩士,李建宏,https://hdl.handle.net/11296/45a9tk
臺灣獅陣－西港刈香金獅陣研究,110,碩士,趙守彥,https://hdl.handle.net/11296/jx8r9n
小組積分競賽合作學習融入規律問題單元對六年級學童學習成就影響之研究,110,碩士,塗喬彥,https://hdl.handle.net/11296/hgpdj5
小組積分競賽合作學習融入面積單元對五年級學童學習成就影響之研究,110,碩士,蔡依瑾,https://hdl.handle.net/11296/5rbpmy
以數學寫作教學融入整數四則單元對國小四年級學童學習表現之影響,110,碩士,任育萱,https://hdl.handle.net/11296/h54734
以萬用揭示板融入國小三年級「公升和毫公升」單元對學童學習成就之影響研究,110,碩士,黃于玲,https://hdl.handle.net/11296/rdya5g
奧古斯丁‧巴里奧斯‧曼戈雷 第三號圓舞曲、大聖堂、最後的顫音之樂曲分析與詮釋,110,碩士,廖珮妤,https://hdl.handle.net/11296/x4t65y
探討國軍生活營舍設施環境友善度 -以清泉崗基地為例,110,碩士,陳彥宇,https://hdl.handle.net/11296/s45877
發展穿戴設備與公共衛生平台用於監測人群健康的心力指標,110,博士,吳亦軒,https://hdl.handle.net/11296/sr9t48
騎完單車之後呢？ 北部某安置機構青少年參與單車環島方案經驗回溯,110,碩士,黃馨儀,https://hdl.handle.net/11296/hq3bqk
混成學習、科技焦慮與自我效能對員工訓練成效之研究,110,碩士,許淨淩,https://hdl.handle.net/11296/egf5g2
設計通行機制於OHT軌道交匯處 以提升晶圓緊急工單搬運流量,110,碩士,江妍菲,https://hdl.handle.net/11296/wuynd5
工作價值與工作投入及工作幸福對班級經營效能之研究－以花蓮縣國小教師為例,110,碩士,曾秀英,https://hdl.handle.net/11296/449y44
論蕭颯《我兒漢生》家庭書寫,110,碩士,丁品?,https://hdl.handle.net/11296/y7d2gn
探討粒線體核?酸交換因子在人類多形性膠質母細胞瘤的抗癌研究,110,博士,湯其暾,https://hdl.handle.net/11296/abz8re
樂齡族群參與社會活動意願影響因子之探討,110,碩士,黃麟翔,https://hdl.handle.net/11296/awkf7b
睡眠呼吸中止症之醫病溝通服務設計,110,碩士,林宥廷,https://hdl.handle.net/11296/832v2u
從「想像」到「表現」 論科林伍德藝術哲學,110,博士,林欣儀,https://hdl.handle.net/11296/586kes
衰弱預防方案對於脆弱性骨折老人手術後之影響,110,碩士,馬秀青,https://hdl.handle.net/11296/4778dq
應用系統性創新技術解決外籍移工在台灣人力短缺問題的研究,110,碩士,鄭草蘺,https://hdl.handle.net/11296/yhyhfx
知識管理程序對管理成效之影響：以電子零組件製造公司為例,110,碩士,許龍和,https://hdl.handle.net/11296/c7gedn
產品知識對消費者選擇加密貨幣交易所意願之影響：以幣安交易所為例,110,碩士,尹衍傑,https://hdl.handle.net/11296/q83s39
組織氣候對留職傾向之影響:以私立大學職員為例,110,碩士,張嘉巖,https://hdl.handle.net/11296/vz435n
文化隱喻的影視字幕翻譯研究以《花甲男孩轉大人》日文版為例,110,碩士,朱柔珊,https://hdl.handle.net/11296/x2umka
從哈林、牙買加到中國：《尋找羅定朝》的離散經驗與混合認同再現,110,碩士,陳曼誼,https://hdl.handle.net/11296/vqg5nf
論證券市場內線交易豁免條款之研究,110,碩士,韓?遠,https://hdl.handle.net/11296/hh75qb
具相位調制模組的低同調干涉儀,110,碩士,林煥智,https://hdl.handle.net/11296/hqx69b
潘玉良（1895-1977）的線性繪畫研究：以人體畫為例,110,碩士,林莉,https://hdl.handle.net/11296/8pdr52
探討家庭互動–以一位有亞斯伯格症與妥瑞症的八歲男孩家庭為例,110,碩士,廖宛柔,https://hdl.handle.net/11296/wdvp6s
"Snail上調FN, LEF, COX2 及 COL1A1基因的分子機轉: Snail轉錄活化間質蛋白的共同模式之建立",110,博士,Ly Minh Tam,https://hdl.handle.net/11296/sakxqq
家族企業與企業社會責任對信用風險評等之影響,110,碩士,鄭茹憶,https://hdl.handle.net/11296/k6a3k5
信用評等與內控缺失對高階經理 人薪酬之影響,110,碩士,歐凈雯,https://hdl.handle.net/11296/2a9hv6
發展一套分析及注解高通量基因表達數據之平臺,110,碩士,裴友勝,https://hdl.handle.net/11296/3wxmfc
父職參與過程中的挫折與收穫----- 以參與托嬰中心支持性服務之父親為例,110,碩士,古靜雯,https://hdl.handle.net/11296/99spgq
運用藝術創作活動探知跨文化夫妻之婚姻關係,110,碩士,呂加雯,https://hdl.handle.net/11296/96v8w4
印刷電路板業螯合銅廢水去除之研究,110,碩士,王政浩,https://hdl.handle.net/11296/bp8eg2
價值工程應用於棧橋碼頭補強工法之研究,110,碩士,劉家宏,https://hdl.handle.net/11296/4hudas
簡媜散文的道家閱讀,110,碩士,林穎芝,https://hdl.handle.net/11296/8b49md
結合路徑規劃之藍牙網狀網路TDMA排成演算法設計,110,碩士,鄧群諭,https://hdl.handle.net/11296/n74zmw
實現支援QoS優先權機制之Hadoop雲端系統,110,碩士,林育澤,https://hdl.handle.net/11296/zpf49x
行動隨意網路下基於節點移動和地理方位之路由方法,110,碩士,朱衡冰,https://hdl.handle.net/11296/fjb45u
Profiling the Age-related Microbiome via Detection of Antibodies to Gut Bacteria,110,碩士,Asy Syifa Labibah,https://hdl.handle.net/11296/tgz2tc
印尼蘇門答臘隱沒帶之震波衰減特性,110,碩士,斯亞萬,https://hdl.handle.net/11296/74449n
應用類神經網路與實驗設計法預測與優化射出成型試片之收縮率,110,碩士,蔡宜璋,https://hdl.handle.net/11296/xutb53
應用實驗設計方法探討射出成品內部比容差異 對於體積收縮之預測,110,碩士,林彥宇,https://hdl.handle.net/11296/a7n3ak
二維半導體材料合成及其電子特性調控之研究,110,博士,何世明,https://hdl.handle.net/11296/87b245
多媒體階層圖於商用英文寫作之成效研究,110,碩士,莊敬,https://hdl.handle.net/11296/uj5cjs
含EBV病毒產物之外泌小體經由活化纖維母細胞重塑腫瘤微環境,110,碩士,李柏儒,https://hdl.handle.net/11296/tyagr6
中國烘焙業的經營模式比較─以A股上市公司的桃李麵包與元祖夢果子為例,110,碩士,陳瑞男,https://hdl.handle.net/11296/42ag36
能源系統之安全備援設計及驗證,110,博士,周崇仁,https://hdl.handle.net/11296/qdgt9q
,110,碩士,黃嘉銘,https://hdl.handle.net/11296/8s3864
一個可靠的靜態隨機存取記憶體內運算結構: 設計指南與耐老化策略研究,110,碩士,張維,https://hdl.handle.net/11296/n69a5w
應用於非揮發性鐵電靜態隨機存取記憶體之變異容忍性召回操作,110,碩士,李艾芳,https://hdl.handle.net/11296/79px22
分析與設計低電壓操作之非揮發性鐵電場效電晶體記憶體,110,碩士,游竣棋,https://hdl.handle.net/11296/7q2sm4
語音密集連接卷積網路應用於小尺寸關鍵詞偵測,110,碩士,林欣慧,https://hdl.handle.net/11296/r4b85x
高密度 4T 與 6T 低溫鰭式場效電晶體靜態隨機存取記憶體,110,碩士,劉昌儒,https://hdl.handle.net/11296/q2b27j
菸草嵌紋病毒移動蛋白於阿拉伯芥中影響內源性訊息核糖核酸長距離運輸,110,碩士,楊伯瑜,https://hdl.handle.net/11296/e3t35p
透過光場相機重建多維度資訊,110,碩士,潘昱竣,https://hdl.handle.net/11296/fn24a4
碲與銻在銀(111)/白雲母表面的成長,110,碩士,王靖仁,https://hdl.handle.net/11296/25vy25
以物理試驗及數值耦合分析探討3D列印地工格網於軟弱土壤之加勁機制,110,博士,簡志峻,https://hdl.handle.net/11296/n9s5uc
絕緣體上鈮酸鋰薄膜光電元件製程開發與應用 - 電光調製器,110,碩士,楊博智,https://hdl.handle.net/11296/2qfcw4
,110,碩士,黃曦嶢,https://hdl.handle.net/11296/fk2y5z
飛鼠號立方衛星之飛行軟體及韌體設計,110,碩士,戴子雅,https://hdl.handle.net/11296/pxk6mk
血管內皮細胞在腫瘤微環境中促進透明腎細胞癌形成之研究,110,博士,阮陳孝輝,https://hdl.handle.net/11296/wy9kf6
基於動態因果模型分析帕金森氏症其運動網路之有效性連結以及應用深度學習演算法建立診斷系統,110,碩士,張峻傑,https://hdl.handle.net/11296/3paqwx
丙烯酸胜?用於開發醫療用途生物活性高分子材料,110,碩士,郭柏緯,https://hdl.handle.net/11296/w96p6v
中國大陸與臺灣中學教材之平面幾何與坐標幾何分析比較,110,碩士,宋嘉寧,https://hdl.handle.net/11296/y96738
一個高效的老化偵測器部屬策略: 基於生成對抗網路的設計方法,110,碩士,劉承軒,https://hdl.handle.net/11296/j79g6e
利用GSI三維混成同化探討GNSS掩星觀測資料對全球模式FV3颱風模擬的影響,110,碩士,林辰洋,https://hdl.handle.net/11296/28rfgz
校舍結構補強工程工班指派最佳化研究,110,碩士,劉丞恩,https://hdl.handle.net/11296/8bs25s
二維半導體黑磷烯之穩定性研究與其在電晶體及新興記憶體的元件應用,110,博士,謝玉玲,https://hdl.handle.net/11296/zr3bqx
大型薄壁四點接觸旋轉軸承之結構動靜態分析,110,碩士,傅林立,https://hdl.handle.net/11296/jst9cb
影響越南河內電子商務企業供應鏈協作的因素,110,碩士,阮河英,https://hdl.handle.net/11296/s59f95
基於網頁瀏覽模擬器之動態爬蟲程式生成研究,110,碩士,廖勳,https://hdl.handle.net/11296/nk76zk
作業價值管理系統應用於電信服務產業研發成本控制之研究,110,碩士,梁惇惠,https://hdl.handle.net/11296/fjshy5
空中無線感測：在無人機抖動環境下基於RSS的非接觸式人體偵測與定位,110,碩士,陳維,https://hdl.handle.net/11296/py39yy
客家音樂與族群認同-以楊梅客家歌謠班為例,110,碩士,徐秀菊,https://hdl.handle.net/11296/8rpgnv
基於深度學習以及中醫理論之虹膜學體質分類系統理論 與實作,110,博士,薩克蘭,https://hdl.handle.net/11296/hd87wz
氟化石墨烯複合結構於鋰離子電池的人工固態電解質界面膜之研究,110,碩士,曾國豪,https://hdl.handle.net/11296/m53g32
面天樹蛙全粒線體基因組序列與其親緣關係,110,碩士,曾明彥,https://hdl.handle.net/11296/95vfm5
四點接觸軸承負載分析,110,碩士,連庭緯,https://hdl.handle.net/11296/45e9dn
趣創者理論應用於職業訓練以培養創造力之行動研究,110,碩士,楊健裕,https://hdl.handle.net/11296/p252sf
以低壓化學氣相沉積成長六方氮化硼薄膜於矽基板其均勻性與時間可靠性之研究,110,碩士,韋人豪,https://hdl.handle.net/11296/877qmm
以多體動力學與離散元素法雙向耦合模擬探討具阻尼顆粒機構的能量損失機制,110,碩士,翁健紘,https://hdl.handle.net/11296/bhxw36
台灣東部澤蛙(Fejervarya limnocharis)完整粒線體基因組序列及其親緣演化之探討,110,碩士,黃瑋琪,https://hdl.handle.net/11296/259m84
新屋沿海客家漁村詞彙研究,110,碩士,何佩珣,https://hdl.handle.net/11296/4w3hpe
超音波水解生物污泥機制探討,110,碩士,游博丞,https://hdl.handle.net/11296/4m655y
碳支撐錫基奈米觸媒應用於電催化二氧化碳還原甲酸之研究,110,碩士,林詩芳,https://hdl.handle.net/11296/4zpr7a
互動式電子童書對幼兒故事理解能力的影響,110,碩士,申麒渟,https://hdl.handle.net/11296/25m6ww
近紫外光結構照明顯微術應用於花瓣表面光學特性之研究,110,碩士,藍聖荃,https://hdl.handle.net/11296/y3a47t
,110,碩士,邱敏清,https://hdl.handle.net/11296/tvjedy
,110,碩士,鄧東坡,https://hdl.handle.net/11296/689hz5
次微米T型閘極氮化鎵毫米波功率電晶體 之製程與特性分析,110,碩士,陳暉宇,https://hdl.handle.net/11296/w67dfe
管道式語言轉譯器 之中文健康照護開放資訊擷取,110,碩士,鄭少鈞,https://hdl.handle.net/11296/a69gwm
以訊號分析資料探勘方法探討PM2.5污染傳播時空特徵及相應之天氣條件,110,碩士,齊宛儒,https://hdl.handle.net/11296/8ugty3
,110,博士,胡皓為,https://hdl.handle.net/11296/y2a9fj
超高附著力之氟化石墨烯薄膜於固態磨潤之研究,110,碩士,辛昱諭,https://hdl.handle.net/11296/ytv5zd
智慧牧場的乳牛發情辨識及身分識別,110,碩士,許文義,https://hdl.handle.net/11296/7gudv7
3.5層人工智慧邊緣運算物聯網閘道器及其在步態辨識和行人重識別的應用,110,博士,劉肇資,https://hdl.handle.net/11296/fnu443
氮化鋁/氮化鋁粗糙面鍵合:以氧電漿強化毛細作用,110,碩士,粘少銘,https://hdl.handle.net/11296/8yrj42
G2LGAN: 對不平衡資料集進行資料擴增應用於晶圓圖缺陷分類,110,碩士,王承暘,https://hdl.handle.net/11296/fr9h2s
用納米粒子提高 K-CoCo 和 Na-FeFe 普魯士藍二次鋰離子電池的效率,110,碩士,駱帆莎,https://hdl.handle.net/11296/xgef7x
運用六標準差手法改善錫球批退率-以C公司為例,110,碩士,陳巧鈴,https://hdl.handle.net/11296/uzj47w
製程失效模式與效應分析(FMEA)對產品良率提升之研究-以N 公司為例,110,碩士,吳志洧,https://hdl.handle.net/11296/wk336k
放膽創新或堅守傳統？領導風格對組織氛圍及顧客價值共創之影響－領導情境因素之調節與中介效果,110,碩士,詹于萱,https://hdl.handle.net/11296/2mw3p4
