論文名稱,畢業學年度,學位類別,作者,博碩士論文網址
應用OODA循環理論於寵物穿戴式裝置產業之研究,104,碩士,涂心柔,https://hdl.handle.net/11296/3j25j2
邏輯程序循環法應用於智慧綠建築弱電系統規劃設計與建置,104,碩士,簡振生,https://hdl.handle.net/11296/p7379b
豐園六合福德祠空間塑造,104,碩士,郭彥岑,https://hdl.handle.net/11296/u9tak3
高效能CCD攝影機用於穀物等級之指標設計,104,碩士,吳稚羚,https://hdl.handle.net/11296/98bnat
以價值鏈與知識管理策略改善研發設計績效-以T公司為例,104,碩士,黃穆遜,https://hdl.handle.net/11296/c53jed
乳化柴油添加不同比例奈米Al2O3對柴油引擎特性之影響,104,碩士,黃俊融,https://hdl.handle.net/11296/mr223j
房地產廣告文本分析- 空間慣域中的符號建構特徵與話語形構,104,碩士,呂秉宸,https://hdl.handle.net/11296/896vq4
提升Robusta偵測Careless Cleanup 準確性的壞味道樣式分析: 以開源軟體Ant為偵測範疇,104,碩士,陳信宏,https://hdl.handle.net/11296/8s24v4
無風扇工業電腦系統電磁干擾解決方案研究,104,碩士,陳泓瑋,https://hdl.handle.net/11296/7z64p7
一個基於RESTful API的網頁應用程式資料遷移方法:以ezScrum為例,104,碩士,謝宏安,https://hdl.handle.net/11296/eev534
臉部特徵之自動無縫融合國畫像生成系統,104,碩士,林群峰,https://hdl.handle.net/11296/3hh872
都市計畫及建築相關法令對住宅類型變遷之影響－以台北市私人開發之集合住宅為例,104,碩士,何佩齡,https://hdl.handle.net/11296/wrfqs9
靜電紡絲製備2-胺基丙二醇改質醚型 聚胺酯/改質奈米碳管複合材料之性質 鑑定和形狀記憶性,104,碩士,劉德鴻,https://hdl.handle.net/11296/4643vp
懷舊文化探究舊建築再利用之魅力因子─以餐廳設計為例,104,碩士,陳韋誠,https://hdl.handle.net/11296/9zmdsv
都市河川空間角色之變遷探討,104,碩士,劉治妤,https://hdl.handle.net/11296/557665
應用於靜電放電測試系統之機械手臂設計,104,碩士,蔡凱新,https://hdl.handle.net/11296/yp2qg5
民權國小校園與都市介面之 水族生態環境規劃,104,碩士,董建成,https://hdl.handle.net/11296/xxw725
懸臂樑模態共振主動式抑制,104,碩士,曾詩絜,https://hdl.handle.net/11296/22apnw
產品水足跡量化方法差異性研究,104,碩士,張倚銘,https://hdl.handle.net/11296/zp756u
模糊理論於照明延時控制之應用,104,碩士,黃威強,https://hdl.handle.net/11296/qtrzw4
熱電晶片之機車排氣廢熱發電研究,104,碩士,陳岱原,https://hdl.handle.net/11296/48t9h2
改良式3D D*路徑搜尋應用於靜態與動態時域環境,104,碩士,施勝文,https://hdl.handle.net/11296/5xw82d
中低層建築物之耐震補強工法,104,碩士,婁光銘,https://hdl.handle.net/11296/vy2eqs
EMBA專屬社群網站功能需求之研究,104,碩士,盧俐靜,https://hdl.handle.net/11296/7xmc63
鋼梁外包覆混凝土型梁構件行為研究,104,碩士,李權峰,https://hdl.handle.net/11296/6uaxw8
純化劑脫氧還原監測系統建置,104,碩士,田元豐,https://hdl.handle.net/11296/p24gs4
半導體廠化學品槽車監測系統建置,104,碩士,吳欣怡,https://hdl.handle.net/11296/t9cjg8
嵌入式系統上應用程式之動態電壓頻率調整節能演算法設計,104,博士,張銘峰,https://hdl.handle.net/11296/ek8a9z
從圖書館的尋書行為探討標示系統設計－以台北科技大學圖書館為例,104,碩士,鄭創元,https://hdl.handle.net/11296/8rj4w6
工業級空氣除濕乾燥系統數學建模分析及溫濕度參數監測系統建置,104,碩士,吳明麗,https://hdl.handle.net/11296/c4qsx2
設計思考驅動傳統產業產品創新之研究―以紙業為例,104,碩士,廖芳佳,https://hdl.handle.net/11296/5bt4ej
奈米金屬粒子表面電漿子應用於太陽能電池製作與分析,104,博士,李奕攸,https://hdl.handle.net/11296/8jsafp
由廢偏光片中去除碘及硼成分之研究,104,碩士,賴振煌,https://hdl.handle.net/11296/6puabv
二輪自平衡機器人跟隨控制,104,碩士,郭主彥,https://hdl.handle.net/11296/s82rnd
數位教學遊戲設計與學習動機之研究--以國小數位教材為例,104,博士,郝光中,https://hdl.handle.net/11296/kbnhp4
電磁感應式氣體加熱系統之研製,104,碩士,朱富俊,https://hdl.handle.net/11296/32m3m9
即時步態與軌跡分析系統之開發,104,碩士,楊鵑蔚,https://hdl.handle.net/11296/nfhs7a
探討臺中市市區自行車使用者之車道環境需求-以單速車為例,104,碩士,何國維,https://hdl.handle.net/11296/z8tg47
探討從眾因素對關係品質之影響 -知覺價值為中介變數,104,碩士,劉佩姍,https://hdl.handle.net/11296/3d6j7g
3D列印技術應用於創新多軸機械手臂之機電整合設計與實務,104,碩士,顏儒銘,https://hdl.handle.net/11296/27q88k
電紡絲與電噴灑製作奈米生醫材料,104,碩士,王淞禾,https://hdl.handle.net/11296/dbm89n
臺灣北部野柳地質公園及周遭地區地質景點之調查與規劃,104,碩士,廖芃萁,https://hdl.handle.net/11296/sgf7xv
結合居家情境訊息之照明調光系統研究,104,碩士,謝佳宏,https://hdl.handle.net/11296/527e3t
電弧銲接之工件總變形量研究,104,碩士,黃峻豪,https://hdl.handle.net/11296/4utb4d
限定共同到期時窗之最小化 總加權提前與延遲懲罰成本單機排程,104,碩士,胡馨,https://hdl.handle.net/11296/9cgfdx
以太陽軌跡法實踐HCPV雙軸追日控制之驗証,104,碩士,廖啓宏,https://hdl.handle.net/11296/wtqeq2
服務品質與顧客價值對顧客購買意願、向他人推薦及網路口碑之研究 --以銘記餐廳為例,104,碩士,段翠海,https://hdl.handle.net/11296/rj8jbk
熱電陶瓷基板LED照明系統應用於植物生長研究,104,碩士,林勝勇,https://hdl.handle.net/11296/526459
動態系統的拉格朗日同調結構分析,104,博士,張彥佐,https://hdl.handle.net/11296/24aawm
商標侵權之金錢損害賠償實證研究-以金額酌定問題為中心,104,碩士,陳麗珣,https://hdl.handle.net/11296/n9erye
感應加熱法應用於工業級熱水系統之規劃設計和建置,104,碩士,江建良,https://hdl.handle.net/11296/73k3eh
摻鐵氧化鋅薄膜之磁阻研究,104,碩士,蔡伯聰,https://hdl.handle.net/11296/b93ryt
使用計算流體力學之植物工廠微氣候環境建模,104,碩士,張昭玲,https://hdl.handle.net/11296/9bsu9u
製備功能性奈米鑽石材料並應用於高效能光電及電化學感測器之研究,104,博士,陶明科,https://hdl.handle.net/11296/84j7q5
生態城市評估系統之研究-以臺北市為例,104,碩士,陳祐琳,https://hdl.handle.net/11296/23u4xw
半導體製程氣體加熱系統建模及時域分析之研究,104,碩士,張文隆,https://hdl.handle.net/11296/j34frb
越南茶文化之研究,104,碩士,阮氏玄庄,https://hdl.handle.net/11296/6t8zym
應用粒子族群演算法進行冰水主機性能分析之資料修正與限制,104,碩士,陳俊廷,https://hdl.handle.net/11296/s4933p
5 GHz頻段之高增益雙極化微帶天線陣列,104,碩士,王舜煥,https://hdl.handle.net/11296/u7ue9e
變頻電路用於主動式有機發光二極體驅動方式,104,碩士,黃品睿,https://hdl.handle.net/11296/f8g653
變頻螺旋式主機一次變流量系統的節能效益研究,104,碩士,郭淑芳,https://hdl.handle.net/11296/kq23bz
靜態同步虛功補償電路應用於交流驅動方式之有機發光二極體改善功率因數模擬研究,104,碩士,謝孟圜,https://hdl.handle.net/11296/78383a
高功率摻鈥光纖雷射之幫浦光源的相關研究,104,碩士,蔡柏賢,https://hdl.handle.net/11296/bwzp9s
具輸入及狀態時間延遲之區間型Type-2 T-S模糊奇異不定控制系統保證成本控制,104,碩士,周建甫,https://hdl.handle.net/11296/3a439v
混合動力系統元件大小最佳化分析,104,碩士,簡嘉德,https://hdl.handle.net/11296/fh3bad
智慧電視之視障輔助設計研究-以Apple之作業系統為例,104,碩士,邱靖如,https://hdl.handle.net/11296/zq86by
NURBS曲線與曲面應用於六自由度機械手臂運動軌跡與姿態規劃,104,碩士,葉宗祺,https://hdl.handle.net/11296/46xnyy
車用吸盤架形狀之抗振性能研究,104,碩士,遲自君,https://hdl.handle.net/11296/9hhk64
基於平行線系的隨機霍夫轉換直線偵測方法,104,碩士,黃奕和,https://hdl.handle.net/11296/g5j4cf
導電碳黑與聚胺酯合成複合材料之熱性質和物性探討,104,碩士,劉普立,https://hdl.handle.net/11296/24sc8u
應用於X-BAND之4×8基片集成波導陣列開槽天線,104,碩士,陳兆韋,https://hdl.handle.net/11296/c78dbb
應用負載平衡機制於校務資訊系統之研究,104,碩士,黃慧娟,https://hdl.handle.net/11296/62t3k4
高中職校務行政系統設計與實作,104,碩士,陳品德,https://hdl.handle.net/11296/cxt546
稀土元素應用在玻璃肥料之研究,104,碩士,王澤平,https://hdl.handle.net/11296/py4tdh
設計教育中想像力與敏感性之關聯性,104,博士,蘇于倫,https://hdl.handle.net/11296/95mh7v
降雨觀測誤差對於水庫集水區逕流量推估之影響,104,碩士,黃哲瑋,https://hdl.handle.net/11296/z97rhd
發泡無機聚合物防火時效性能研究,104,碩士,許博凱,https://hdl.handle.net/11296/e8na9j
碳纖維混凝土抗壓試體於不同加載條件下之電阻變化率研究,104,碩士,林慶鐘,https://hdl.handle.net/11296/jv8nbt
層間梁配合擴柱之耐震補強工法驗證,104,碩士,陳維宏,https://hdl.handle.net/11296/769wn3
臺灣新住民語文師資專業能力知覺之研究,104,碩士,范垂玲,https://hdl.handle.net/11296/vpvq4v
以專利分析探討疫苗產業發展,104,碩士,陳昱達,https://hdl.handle.net/11296/6cpccj
既有非韌性鋼筋混凝土結構之系統補強工法研究,104,碩士,王奕鈞,https://hdl.handle.net/11296/rwjvds
岩石隧道依時變形案例與黏彈塑模式應力門檻之研究,104,碩士,李紫彤,https://hdl.handle.net/11296/bwm9f6
使用單一純相位式空間光調變器於全畫幅式雷射投影系統之實現,104,碩士,翁銘宏,https://hdl.handle.net/11296/ws2vpf
構築含旋轉酶，拓撲異構酶IV及核定位序列片段之質體於真核細胞中長期表達,104,碩士,曾冠慈,https://hdl.handle.net/11296/qy83x8
LSGM電解質支撐型之全電池製備與燒結機探討,104,碩士,陳劭瑋,https://hdl.handle.net/11296/93m4c9
尋找鏈黴菌線型質體SCP1接合傳遞之主要clt,104,碩士,魏佑齊,https://hdl.handle.net/11296/6a9672
結合基因演算法之昇壓型直流-直流轉換器模糊混沌控制研究,104,碩士,江彥俊,https://hdl.handle.net/11296/hx9b55
無感測器變頻技術及動態平衡系統應用於冰水泵之節能分析,104,碩士,吳宗憲,https://hdl.handle.net/11296/s77wvr
輸電鐵塔結構安全即時監測之類神經 自動判斷系統研究,104,碩士,林佳叡,https://hdl.handle.net/11296/2m57b5
樂譜自動辨識的研究,104,碩士,朱胤錡,https://hdl.handle.net/11296/tz44a9
應用道路摩擦係數估測於車輪馬達驅動電動車之循跡防滑/防鎖死煞車控制,104,碩士,陳柏元,https://hdl.handle.net/11296/yahm77
超音波導波應用於骨頭材料性質之量測與反算,104,碩士,曾柏穎,https://hdl.handle.net/11296/5g4qws
應用模糊控制與脈寬調變於防鎖死煞車系統之設計,104,碩士,施朝陽,https://hdl.handle.net/11296/7y95nw
環保痲瘋籽油塑化劑用於聚氯乙烯之物理性質研究,104,碩士,沈哲玄,https://hdl.handle.net/11296/6q96r4
應用道路摩擦係數估測於自動緊急煞車系統之設計,104,碩士,林靖貴,https://hdl.handle.net/11296/ejta8v
專注與放鬆腦波辨識之研究,104,碩士,宋承穎,https://hdl.handle.net/11296/np64q4
照片如殤：朴贊郁《共同警戒區》中之死亡與創傷,104,碩士,李心如,https://hdl.handle.net/11296/k96zz8
探討田口方法提升感應耦合式電漿用於軟性印刷電路板乾式除膠渣效能,104,碩士,彭吉慶,https://hdl.handle.net/11296/mfp569
視覺外觀之法律保護—以Apple公司iPhone及iPad為例,104,碩士,吉彥蓉,https://hdl.handle.net/11296/hg5vd8
消防人員火災搶救能力與BMI值關係之研究,104,碩士,顏一加,https://hdl.handle.net/11296/95bu69
鏈黴菌線型質體SLP2的接合傳遞基因之研究,104,碩士,徐銘妤,https://hdl.handle.net/11296/4252zc
公有不動產活化效益與評析－以臺北市房地租金價格為例,104,碩士,魏新紘,https://hdl.handle.net/11296/634946
新北市國民小學教師人際溝通能力之研究,104,碩士,曾明鳳,https://hdl.handle.net/11296/2bd4sf
中運量捷運系統營運後供電軌對地電阻研究,104,碩士,吳清良,https://hdl.handle.net/11296/t4hqvf
臺北市立國民中學教師兼任行政職務的角色衝突與辭卸行政職務傾向的關係之探討,104,碩士,林杏芳,https://hdl.handle.net/11296/7g2567
利用體外組織培養之人類腸道黏膜及 體外微皺褶細胞在輪狀病毒疫苗及人工重組減毒沙門氏菌疫苗處理後 之免疫反應,104,碩士,李亞浚,https://hdl.handle.net/11296/57v8sr
在台灣的印尼學生之外語溝通焦慮和口語溝通策略使用,104,碩士,潘艾瑪,https://hdl.handle.net/11296/bd7n6y
中共「新型大國關係」對台海安全的影響,104,碩士,高志雄,https://hdl.handle.net/11296/t58875
學校新聞發言人核心能力之研究,104,碩士,徐美慧,https://hdl.handle.net/11296/6yh3e9
政治技巧與職涯成功:印象管理與個人倫理哲學的角色研究,104,碩士,林曾慶豐,https://hdl.handle.net/11296/u26tcw
自主都市更新成功要素與居民信任之研究-以內湖合家歡社區為例,104,碩士,林元絨,https://hdl.handle.net/11296/eh5ynt
漢語兒童在母子對話中的否定表達,104,碩士,陳亭伊,https://hdl.handle.net/11296/3ee77z
我國立法程序議題與議程設定研究—以溫室氣體減量及管理法為例,104,碩士,鄭光哲,https://hdl.handle.net/11296/wdfmtd
區域智慧資本盤點與效率及競爭分析─以宜蘭縣為例,104,碩士,王鈺婷,https://hdl.handle.net/11296/3bhk9w
透過貼文分享以蒐集相關臉書粉絲頁之機制：以太陽花運動為例,104,碩士,林瑞程,https://hdl.handle.net/11296/4244gx
從日本漫畫產業論文化產業的形成與轉型,104,碩士,張資敏,https://hdl.handle.net/11296/um3984
半總統制中準內閣制與內閣制政治運作比較,104,博士,石鵬翔,https://hdl.handle.net/11296/zkvd2q
教師角色對國中生偏差行為影響的貫時性分析,104,博士,汪慧瑜,https://hdl.handle.net/11296/3m45m8
餐飲採購平台商業模式探討-以眾美聯集團為例,104,碩士,張郡綸,https://hdl.handle.net/11296/zm9c54
增值稅法的反避稅規定,104,碩士,杜瑋倫,https://hdl.handle.net/11296/wn568t
所有權制度改變對新聞工作者之影響： 以臺灣電視公司為例,104,碩士,曾偉旻,https://hdl.handle.net/11296/55pz6s
日中對非洲援助之比較分析----以非洲發展  東京國際會議與中非合作論壇為例,104,碩士,黃玠翔,https://hdl.handle.net/11296/58w5xw
行動廣告效果衡量指標之研究,104,碩士,陳惠雯,https://hdl.handle.net/11296/wtb87h
大陸預售商品房按揭制度之研究─以履約保證制度為中心,104,碩士,張芳正,https://hdl.handle.net/11296/atuxr8
木工人才養成與人力資源實務-以某木工教室為例,104,碩士,林欣怡,https://hdl.handle.net/11296/3utv9x
當博物館遇上志工－博物館志願服務關係之探討,104,碩士,闕依柔,https://hdl.handle.net/11296/x5n22r
衡量公帑節省價值評估中的風險移轉：樂觀偏誤估計方法之初步研究,104,碩士,何俞賢,https://hdl.handle.net/11296/8t88nw
論行動支付法律分析及 第三方支付機構提供跨境服務之監理,104,碩士,蘇郁甯,https://hdl.handle.net/11296/c5yqud
人/物共構之社群媒體人際監控與抵抗——以Facebook為例,104,碩士,蔡依桃,https://hdl.handle.net/11296/rr2y9x
日常生活中的科技實踐：以台北市YouBike系統為例,104,碩士,呂采穎,https://hdl.handle.net/11296/4tzdhp
時貌標記「著」在漢語動詞時貌分類體系中的句法語意表現,104,碩士,厲亞敏,https://hdl.handle.net/11296/9kp96a
旭日下的雙龍: 南韓與台灣人對日本整體觀感研究,104,碩士,林文森,https://hdl.handle.net/11296/ms9hq3
政府採購納入環境考量之研究── 以我國與歐盟法制為中心,104,碩士,楊懷慶,https://hdl.handle.net/11296/49d5pe
食品安全事件的媒體再現──以Yahoo!奇摩新聞的「毒澱粉」報導以及其讀者評論為例,104,碩士,陳毓屏,https://hdl.handle.net/11296/n8u555
選舉制度改革前後日本聯合政府組成轉變之研究（1993－2000）,104,碩士,李軍翰,https://hdl.handle.net/11296/325tfs
基於筆畫與結構分析之中文書法美感評估,104,碩士,林育如,https://hdl.handle.net/11296/4a2963
建案產品差異化對應最適代銷模式之比較分析-以臺南市永康區為例,104,碩士,邱原碇,https://hdl.handle.net/11296/fb6s9u
永磁同步風力發電機之功率因數控制,104,碩士,林博裕,https://hdl.handle.net/11296/rpned7
夜市商圈火災搶救之研究 -以蘆洲廟口形象商圈為例,104,碩士,蔡承恩,https://hdl.handle.net/11296/qwxnfr
捷運隧道火災搶救精進之研究-以蘆洲站為例,104,碩士,王智永,https://hdl.handle.net/11296/q7pw9r
新北市八里區「大眾廟」防火對策之研究,104,碩士,洪平國,https://hdl.handle.net/11296/hvgvgu
大型賣場火災搶救精進之研究 -以某量販店為例,104,碩士,林宗翰,https://hdl.handle.net/11296/v2jr72
建築物火災人員死亡要因分析與火場模擬---新北市實證研究,104,碩士,黃亭瑜,https://hdl.handle.net/11296/c48zx4
採用BYOD模式取代M-Police警用行動電腦對警察組織的影響之研究,104,碩士,吳翊銘,https://hdl.handle.net/11296/sw6fza
臺灣性剝削販運犯罪手法及其防處策略之研究,104,碩士,林英如,https://hdl.handle.net/11296/tz3889
日本外籍勞工管理現況及其問題之探討-與我國比較研究,104,碩士,張婉渝,https://hdl.handle.net/11296/2t4yeh
論我國婚姻移民政策與多元文化之實踐~兼以新加坡為例,104,碩士,吳依陵,https://hdl.handle.net/11296/szwh28
以CFPR法探討派出所新進基層警員核心能力之研究-以台中市警察局霧峰分局為例,104,碩士,王曜靚,https://hdl.handle.net/11296/wwpnh4
性侵害加害人之登記查訪研究,104,碩士,李惠玲,https://hdl.handle.net/11296/c94djr
生活安全產業規制手法之研究,104,博士,呂美嫺,https://hdl.handle.net/11296/fwc6qn
國際警察合作情資交換資料庫與資料安全保護之研究,104,碩士,孫祥愷,https://hdl.handle.net/11296/cz49dc
警察人員考試任用問題之研究,104,碩士,簡涴渝,https://hdl.handle.net/11296/xgzrr9
臺灣南部地區市區屍體上昆蟲相之研究,104,碩士,李侃坤,https://hdl.handle.net/11296/wazy2n
桃園國際機場反恐作為之研究-以入境流程為中心,104,碩士,蔣明恭,https://hdl.handle.net/11296/fsk5gk
以社群網評論分析作為信任基礎之推薦系統,104,碩士,楊昇翰,https://hdl.handle.net/11296/39gzp7
習近平主政後中共國防政策之研究：承襲與改變,104,碩士,張克名,https://hdl.handle.net/11296/trfcs6
美、中、台三角關係的延續與流變(2008~2016),104,碩士,姜東傑,https://hdl.handle.net/11296/axeh89
伊斯蘭國形成、發展及影響： 宗教民族主義的觀點,104,碩士,張永佑,https://hdl.handle.net/11296/64sma8
我國志願役士兵素質探討,104,碩士,桂家慶,https://hdl.handle.net/11296/8dq8bk
日本「現代化」發展下的就業問題與因應之研究,104,碩士,廖原佑,https://hdl.handle.net/11296/yq834k
思覺失調症病患主要照顧者照護之生活經驗,104,碩士,辜矞卉,https://hdl.handle.net/11296/hq63jn
揭露重症家屬簽署DNR之事件衝擊與情緒反應,104,碩士,陳秀莓,https://hdl.handle.net/11296/fwmwws
呼吸治療師提供肺部復健行為意圖之探討,104,碩士,陳韻如,https://hdl.handle.net/11296/xj8e78
警察人員取締酒後駕車實務困境之研究：以新北市警察局為例,104,碩士,卓國鈞,https://hdl.handle.net/11296/463q8c
物流業導入二維條碼系統之關鍵因素 - 以AHP方法評估,104,碩士,朱志宣,https://hdl.handle.net/11296/nqat99
孤立 — 陳韋勳創作論述,104,碩士,陳韋勳,https://hdl.handle.net/11296/2x4m33
耳穴貼壓輔助衛教對冠心症住院人之戒菸成效,104,博士,王怡人,https://hdl.handle.net/11296/mw4vqe
摃野球的庄腳囝仔-- 劉榮華教練棒球運動生涯發展探析,104,碩士,楊崇堅,https://hdl.handle.net/11296/2jfxbs
台灣紡織品出口之實證分析,104,碩士,胡立強,https://hdl.handle.net/11296/anu2cv
法著《Oscar et La Dame Rose》之中譯及譯評,104,碩士,黃雨玲,https://hdl.handle.net/11296/canu8q
以使用與滿足理論探討國內新聞App使用者的行為研究,104,碩士,張翠月,https://hdl.handle.net/11296/xwy2y5
花蓮觀光醫療產業發展策略之研究,104,碩士,洪于婷,https://hdl.handle.net/11296/k7jmxh
台灣學生公開演說焦慮之研究,104,碩士,劉子歆,https://hdl.handle.net/11296/atcbr3
越南國民小學教師知覺校長轉型領導、自我效能與 工作滿意關係之研究,104,博士,余統一,https://hdl.handle.net/11296/f89u99
「21世紀海上絲綢之路」與 中共藍水海軍發展之關聯,104,碩士,喬志明,https://hdl.handle.net/11296/69ne99
以哥本哈根學派安全觀點探討我國傳染病防疫體系：以伊波拉病毒為例,104,碩士,甘瑟旭,https://hdl.handle.net/11296/9p5n9m
建構主義論中美關係中的南海問題,104,碩士,鍾香鑽,https://hdl.handle.net/11296/hfss3t
應用DMAIC管理流程探討企業之服務品質績效—以A公司為例,104,碩士,歐陽心彥,https://hdl.handle.net/11296/a5vbec
體感互動遊戲於發展遲緩幼兒手眼協調能力之成效研究,104,碩士,鄭婷鶴,https://hdl.handle.net/11296/6jm64d
從使用者角度探討第三方支付使用之影響因素－以台灣碩博生為例,104,碩士,林嘉泉,https://hdl.handle.net/11296/244f8t
中共海軍的軍事外交： 2002－2015年的策略與作為,104,碩士,韓鳳翔,https://hdl.handle.net/11296/dxpdmx
中共海上絲綢之路對印度之影響：地緣戰略觀點,104,碩士,孫進德,https://hdl.handle.net/11296/p64h7m
中共反介入戰略的新發展,104,碩士,陳登科,https://hdl.handle.net/11296/ed4323
我國處理海洋衝突的決策行為研究：以聯合號、廣大興28號事件為例,104,碩士,張忠銘,https://hdl.handle.net/11296/v2mgce
台灣北部地區購買伴手禮之消費者行為探討,104,碩士,余秀鑾,https://hdl.handle.net/11296/e6ssr8
綠色產品消費者行為探討─以學校採購為例,104,碩士,黃國安,https://hdl.handle.net/11296/8428t3
酚降解程序的動力與動態研究,104,碩士,林松柏,https://hdl.handle.net/11296/2p6jm4
中共一帶一路戰略意涵：新自由主義觀點,104,碩士,丁肇鉅,https://hdl.handle.net/11296/r23k9q
中共崛起對我國地緣戰略之影響,104,碩士,唐泰禧,https://hdl.handle.net/11296/zt4v3s
比較不同蔗渣活性碳製備方法做為二氧化鈦摻雜成分對亞甲烯藍光降解效率之影響,104,碩士,陳威全,https://hdl.handle.net/11296/9gu44p
智慧型自動變速腳踏車之研究,104,碩士,李樹,https://hdl.handle.net/11296/2f6885
金融海嘯對公司債券融資特性之影響-以台灣、美國為例,104,碩士,陳思廷,https://hdl.handle.net/11296/4vrct8
以精實結合模擬為基礎的方法於降低醫療抽血等候時間之研究,104,碩士,曾逸庭,https://hdl.handle.net/11296/brrfzs
從1998-2015年中共國防白皮書論其國防轉型,104,碩士,林宗穎,https://hdl.handle.net/11296/5yec7t
中共核武戰略之發展與趨勢： 國際核武發展歷程中的現實主義觀點,104,碩士,郝思源,https://hdl.handle.net/11296/rhvdv5
中共國防體制中武裝力量之建設與變革,104,碩士,林忠義,https://hdl.handle.net/11296/fqnc3m
「弘法」與「利生」新利器：佛教團體轉銜社會企業之契機與挑戰,104,碩士,王宏倫,https://hdl.handle.net/11296/88w2sk
行動商務之研究:韓國市場的成長與發展,104,碩士,姜相秀,https://hdl.handle.net/11296/gyg4pz
當代戰爭對國際人道法之挑戰,104,碩士,克西那斯.拉米尼,https://hdl.handle.net/11296/dtuav6
從治理的角度檢視敘利亞難民危機對約旦造成之衝擊,104,碩士,費瑟,https://hdl.handle.net/11296/3bwx8n
21世紀初蒙古國家安全之研究,104,碩士,歐尤娜,https://hdl.handle.net/11296/8wkt59
我國化學兵部隊對「非傳統安全」 威脅應處之研究：以台中科學園區為例,104,碩士,吳嘉立,https://hdl.handle.net/11296/8xa494
仿生設計在景觀設計上的運用─以宜蘭香格里拉濕地渡假村為例,104,碩士,張富盛,https://hdl.handle.net/11296/qgr923
臺灣日式庭園的造園意象分析~以中部四縣市三大類日式庭園為主,104,碩士,黃琮宸,https://hdl.handle.net/11296/u9x3zb
不確定法律概念之司法審查密度-以教師法第14條為核心,104,碩士,魏伶安,https://hdl.handle.net/11296/je8x6a
傳統中藥桂枝茯苓丸(GFW)作為替代膀胱癌化學治療藥物的探討,104,博士,呂啓禎,https://hdl.handle.net/11296/bbdzae
應用Line即時通訊軟體提升購買意願之研究,104,碩士,高偉淳,https://hdl.handle.net/11296/8sud36
裝扮者的畫像－陳智廸創作論述,104,碩士,陳智廸,https://hdl.handle.net/11296/wn4ngv
極低頻磁場屏蔽之量測與評估,104,碩士,吳秉恆,https://hdl.handle.net/11296/e3tp8m
大學學生採用電子書之影響因素 ─ 以輔仁大學學生為例,104,碩士,陳品融,https://hdl.handle.net/11296/dr4y74
應用於機器人視覺之多項式實距估測系統,104,碩士,呂軍毅,https://hdl.handle.net/11296/983ju5
台中市政府外勤消防人員攝取營養補充品與其消費行為,104,碩士,方鴻智,https://hdl.handle.net/11296/9u4jd7
佛教書法之研究 ——以唐代書法家寫碑為例,104,碩士,廖建坤,https://hdl.handle.net/11296/2966m3
我國環境保護協定法制與實務之研究,104,碩士,江姿穎,https://hdl.handle.net/11296/22k7mu
衝突美—古厝民宿風格營造與吸引力之探討,104,碩士,吳惟芬,https://hdl.handle.net/11296/p7d757
哀兵是否必勝?消費者權力距離信念對品牌競爭下示弱效果的調節作用,104,碩士,黃佳頎,https://hdl.handle.net/11296/9w9sav
以皮膚生理狀態為干擾變數探討醫學美容消費者行為意圖-整合TAM與TRA理論,104,博士,王正坤,https://hdl.handle.net/11296/fgeda4
邁向世界級大學：行政者對於台灣指標性大學發展動態能力之觀點,104,博士,侯雅雯,https://hdl.handle.net/11296/vekzxs
不織布製程線上量測與自動修正系統,104,碩士,葉基宗,https://hdl.handle.net/11296/gsnawm
噴墨頭孔洞製程改善之研究,104,碩士,黃仲謙,https://hdl.handle.net/11296/47dtz9
休閒農業區遊客體驗滿意度分析－以初鹿休閒農業區團體一日套裝遊程為例,104,碩士,邱以苹,https://hdl.handle.net/11296/3fe2t3
太平島電力安全需求與解決,104,碩士,韓世澤,https://hdl.handle.net/11296/7c52z4
,104,碩士,RUDYARD FERNANDEZ ABUD,https://hdl.handle.net/11296/by5nn9
針對跑步女性撰寫運動廣告文案原則之研究,104,碩士,董佳瑜,https://hdl.handle.net/11296/n9u5a7
在不同環境下的運動方位差之動作技能與知覺學習探討,104,博士,王俊傑,https://hdl.handle.net/11296/79r7mk
國小國語課文旅行書寫之研究,104,碩士,周韋筠,https://hdl.handle.net/11296/4wwmn5
根據未平倉量投資指數期貨之策略研究： 台指期貨與摩台指期貨,104,碩士,吳翊寧,https://hdl.handle.net/11296/8hkm2t
磁共振成像的對比度提升研究-從磁共振弛緩理論到磁共振成像應用,104,博士,陳育文,https://hdl.handle.net/11296/64hnnq
受託人之分別管理義務,104,碩士,劉威宏,https://hdl.handle.net/11296/4f5v29
量販店顧客之滿意度與忠誠度及空間用後評估關係的研究-以三重重陽重劃區家樂福為例,104,碩士,陳清慧,https://hdl.handle.net/11296/grxdv7
PTZ攝影機之一致性移動物體標記方法,104,碩士,楊志鴻,https://hdl.handle.net/11296/37wre8
年長者的大腦不對稱性於聽覺中潛時反應之表現,104,碩士,吳沂臻,https://hdl.handle.net/11296/bbae4x
從建築設計及施工實務角度探討 BIM 建模之邏輯 —以 Autodesk Revit Architecture 為例,104,碩士,陳宛甄,https://hdl.handle.net/11296/zgy2nz
明基友達基金會從事藝文獎補助經驗之研究,104,碩士,林雅清,https://hdl.handle.net/11296/gcs83b
以胺基酸改質碳酸鹽類模板製備中空奈米棒狀二氧化矽,104,碩士,吳婉玲,https://hdl.handle.net/11296/49usam
