論文名稱,畢業學年度,學位類別,作者,博碩士論文網址
幼兒閩南語兒歌活動經驗之個案研究,103,碩士,李璧岑,https://hdl.handle.net/11296/5zfq8m
利用異相觸媒由生質甘油製備聚甘油在化粧品應用可能性之研究,103,碩士,趙容瑜,https://hdl.handle.net/11296/93ke3t
宅經濟之創新商業模式建構之個案研究,103,碩士,李鴻程,https://hdl.handle.net/11296/vjytv6
機車維修人員多環芳香烴之內部劑量評估,103,碩士,楊承達,https://hdl.handle.net/11296/exdxh4
穀物飼料中的赭麴毒素A之定量分析及除污技術開發,103,碩士,王凱平,https://hdl.handle.net/11296/38aapy
傳統人格特質、組織文化與創新行為間的關係探討,103,碩士,周宇君,https://hdl.handle.net/11296/up8rg4
李清照愁情詞篇章修辭研究,103,碩士,洪婉湄,https://hdl.handle.net/11296/mxre32
新聞報導侵犯隱私權之相關刑事法問題研究,103,碩士,陳宥嘉,https://hdl.handle.net/11296/gr2k2b
品牌意象、消費情境與體驗行銷對衝動性購買影響之研究,103,博士,吳珮慈,https://hdl.handle.net/11296/awvuph
國小學童帶分數與假分數互換表現之研究,103,碩士,楊欽旭,https://hdl.handle.net/11296/2x44h7
品牌初創之銷售策略實務研究 －以「PRAXES」在美東銷售市場為例,103,碩士,林佳琪,https://hdl.handle.net/11296/p2fd54
一種可在陸上模擬蛙式動作的游泳模擬訓練器之設計,103,碩士,偕鵬鎮,https://hdl.handle.net/11296/eq39vj
運用機械結構原理設計一種改良式欄架,103,碩士,何吉恭,https://hdl.handle.net/11296/9udts4
不同身體活動量對中年人睡眠品質及生活滿意度差異之探討─以桃園市大園區為例,103,碩士,曾靖博,https://hdl.handle.net/11296/deu6c5
中國電影與社會底層再現―― 以《天注定》為例,103,碩士,張佳原,https://hdl.handle.net/11296/9wj224
替換式數學教學對國小智能障礙學生在改變類兩步驟加減法文字題之解題成效研究,103,碩士,謝妙倖,https://hdl.handle.net/11296/6vvv4n
以價值網觀點探討企業競爭優勢 以鰻魚產業為例,103,碩士,陳劍華,https://hdl.handle.net/11296/2a79qf
父母情緒智力與幼兒社會行為之研究,103,碩士,吳偲嫄,https://hdl.handle.net/11296/97hckg
主題遊樂園體驗行銷與行為意圖關係之研究－以小人國為例,103,碩士,劉德一,https://hdl.handle.net/11296/5254b2
以酚製程及環氧丙烷製程為例 建立製程熱危害分析技術,103,博士,王天賜,https://hdl.handle.net/11296/gaqj42
比較不同部件識字教學對國小智能障礙學生識字學習成效之研究,103,碩士,楊佩瑜,https://hdl.handle.net/11296/j9b984
中華男子軟式網球代表隊雙打得分型態之分析；以2006、2010亞運為例,103,碩士,林鼎鈞,https://hdl.handle.net/11296/26rjuh
高職綜合職能科自閉症青少年 藝術治療團體行動研究,103,碩士,劉乙萱,https://hdl.handle.net/11296/m3tsy6
我畫我夢：存在藝術治療夢工作做為諮商者自我覺察方法之探究,103,碩士,林正寰,https://hdl.handle.net/11296/prvn6c
企業實踐企業社會責任對員工環境行為影響之研究─以臺灣某傳統製造企業為例,103,碩士,張獻安,https://hdl.handle.net/11296/9y3927
以體驗學習進行視覺藝術課程之行動研究--國小二年級生活課程之實踐,103,碩士,魏玉鳳,https://hdl.handle.net/11296/wpaxzk
以體驗式課程提升國小二年級學童說話能力之行動研究,103,碩士,何如婷,https://hdl.handle.net/11296/fvu7f4
以閱讀教學活動提升國小六年級學童自我概念之行動研究,103,碩士,徐淑慧,https://hdl.handle.net/11296/99ej5f
阿拉伯芥於過量銅離子下與結球白菜於不同鎳離子濃度生長環境之代謝物分析,103,碩士,汪志威,https://hdl.handle.net/11296/7hrstt
國小特教班學生主要照顧者親職壓力與社會支持之研究,103,碩士,何采螢,https://hdl.handle.net/11296/kqwny4
多向度試題反應理論模式在極端反應風格上的發展與應用,103,碩士,孫慧芳,https://hdl.handle.net/11296/jdfywt
國民小學校長政治領導指標建構之研究,103,博士,范兆寅,https://hdl.handle.net/11296/mfe4b3
疲勞對動態等長收縮施力變異性的影響,103,博士,林彥廷,https://hdl.handle.net/11296/pjmuq6
爵士舞的價值認定：一位爵士舞者之敘說,103,碩士,林志斌,https://hdl.handle.net/11296/436pzn
提升ADHD兒童同儕接納態度之衛教訊息比較研究,103,碩士,曾君瑜,https://hdl.handle.net/11296/586uq9
生理機制取向的自我接納課程對提升國小ADHD學童自我接納之成效,103,碩士,王瑩禎,https://hdl.handle.net/11296/wjx6xn
利用社區資源進行學校戶外教學之行動研究~以新北市十分國小四年級為例,103,碩士,楊明宗,https://hdl.handle.net/11296/3bq6u5
多向度隨機閾值試題反應理論模式的發展與應用,103,碩士,吳宛諭,https://hdl.handle.net/11296/33utg6
國小導師運用電腦輔助教學提升學童英語朗讀流暢度之研究─以桃園市五年級某班為例,103,碩士,郭凡禔,https://hdl.handle.net/11296/7649j8
運用智慧教室進行國小六年級環境教育之行動研究--以自然科「永續家園」為例,103,碩士,王翠英,https://hdl.handle.net/11296/cdb9mt
自閉症類群障礙症檢核表中文版信效度研究：以臺灣北部地區高功能自閉症類群障礙症學童為例,103,碩士,謝佳汶,https://hdl.handle.net/11296/482m2d
臺灣青年男性尼特族的生涯阻礙之內在因素初探,103,碩士,鄭楚霏,https://hdl.handle.net/11296/nc8yhx
特色學校永續經營指標建構之研究,103,博士,陳映如,https://hdl.handle.net/11296/67nrj6
高中職輔導教師面對通報之專業倫理決策歷程研究,103,碩士,林宜霈,https://hdl.handle.net/11296/97m9m2
命名提示和仿說提示對學齡前泛自閉症障礙兒童互動式語言行為教學成效之比較,103,碩士,陳志良,https://hdl.handle.net/11296/gmv9x4
教師管教風格與學生感恩之相關研究,103,碩士,王姿聖,https://hdl.handle.net/11296/fh32dg
提供一位智能障礙兒童情緒與人際關係支持服務之研究,103,碩士,李依玲,https://hdl.handle.net/11296/7gbvg2
改變質心與重量球棒對揮棒表現與肌電活化之影響,103,碩士,陳俊揚,https://hdl.handle.net/11296/8cfxmn
新北市公立學校附設幼兒園契約進用教保員工作內容適切性之研究,103,碩士,劉靜宜,https://hdl.handle.net/11296/2ywfgt
古斯塔夫．馬勒《流浪青年旅人之歌》作品研究與詮釋探討,103,碩士,夏慶儀,https://hdl.handle.net/11296/a22k4k
不同寫作能力的國小五年級寫作者讀者覺察能力探討,103,碩士,金依萍,https://hdl.handle.net/11296/wz82d2
兒童安置及教養機構保育人員之工作內容認知與實踐,103,碩士,鐘巧惠,https://hdl.handle.net/11296/6kj75z
詩經中植物的象徵美學研究,103,碩士,林治廷,https://hdl.handle.net/11296/b6992x
臺北市國小輔導教師正向心理特質、工作壓力與專業耗竭之相關研究,103,碩士,張畹平,https://hdl.handle.net/11296/5dm8e3
互動式電子白板教學對國小注意力缺陷過動症學生注意力成效之研究,103,碩士,吳順棋,https://hdl.handle.net/11296/fz4bpz
臺北市國小普通班學生對視覺障礙學生接納態度之研究,103,碩士,陳裕升,https://hdl.handle.net/11296/23m8wh
自我調整策略對提升學習障礙學生看圖寫作能力之行動研究,103,碩士,林泳鋅,https://hdl.handle.net/11296/3nx56j
國小五年級學生對有效數學教學觀點之個案研究,103,碩士,蔡昌佑,https://hdl.handle.net/11296/gz9hn8
資訊科技融入數學領域課程統整之行動研究,103,碩士,張素苓,https://hdl.handle.net/11296/qfxhtb
同儕遊戲對學齡前自閉症幼兒社會互動行為之研究,103,碩士,蔚宇涵,https://hdl.handle.net/11296/77e9r3
圖像對話應用於乳癌病有美術館藝術治療團體之成效研究,103,碩士,鄭曉彤,https://hdl.handle.net/11296/v674f6
語料庫語言學分析於英語教學之研究:小說傲慢與偏見中之高頻語法結構及其序列之分析,103,碩士,黃昱仁,https://hdl.handle.net/11296/5wy3dy
安海姆構圖平衡理論中幾何圖形重量感之探究,103,碩士,吳蘭郁,https://hdl.handle.net/11296/wh3395
自學式華語詞彙學習APP設計與實踐研究─以澳洲瑞佛中小學為例,103,碩士,潘盈珊,https://hdl.handle.net/11296/9b3sby
臺北市國小學童不同體位對自我效能評估量表之研究,103,碩士,黃湘藝,https://hdl.handle.net/11296/5gwckk
「如果可以重來」─ 一位旅美棒球選手的自我敘說,103,碩士,高國輝,https://hdl.handle.net/11296/yfa69r
國小資優生自我概念與領導才能之關係研究,103,碩士,蘇于飛,https://hdl.handle.net/11296/g4kpvb
東漢晚期的政治動態-以袁紹、袁術為中心,103,碩士,劉政陞,https://hdl.handle.net/11296/46jnb9
國小自閉症、注意力缺陷過動症與一般學童在自閉症類群障礙檢核表之表現比較研究,103,碩士,羅翰,https://hdl.handle.net/11296/6f53c7
國小特教班教師課程調整之歷程研究—以分站式協同教學為例,103,碩士,陳郁敏,https://hdl.handle.net/11296/72zuz7
國小高年級學生寫作成品中比喻語言類型之分析,103,碩士,鄧玉英,https://hdl.handle.net/11296/cve6xx
迅吃兒童言語不流暢之研究,103,碩士,林靖茹,https://hdl.handle.net/11296/b49q9w
國小特教班教師以協同教學進行健康與體育領域課程調整歷程之研究,103,碩士,陳郁伶,https://hdl.handle.net/11296/r8raw4
親子組藝術治療對兒童情緒管理之個案研究,103,碩士,陳靜如,https://hdl.handle.net/11296/uv5ts6
藝意非凡：社區獨居長者生命回顧藝術治療團體,103,碩士,李以文,https://hdl.handle.net/11296/j3hu34
擲與執：腦性麻痺運動員參與地板滾球之個案研究,103,碩士,余佩芬,https://hdl.handle.net/11296/sdq3ca
國小學童參與鹿角溪河川巡守隊濕地課程之環境知識、態度與行為研究,103,碩士,劉宗富,https://hdl.handle.net/11296/98n5jn
國小特殊教育教師對語音通裝置使用情形與困難之研究,103,碩士,陳貞樺,https://hdl.handle.net/11296/2y4wbb
新北市三峽舊市區居民對北大特區與原居地環境識覺之研究,103,碩士,傅明奭,https://hdl.handle.net/11296/8wbd52
自閉症類群障礙檢核表中文版信效度研究： 以臺灣北部地區自閉症類群障礙學童為例,103,碩士,陳雅萍,https://hdl.handle.net/11296/5x33am
國小學習障礙學生家長親職壓力及因應策略之研究,103,碩士,陳亞滋,https://hdl.handle.net/11296/k8xhgh
銀髮族日常生活功能與身體活動之相關探討,103,碩士,劉侑婷,https://hdl.handle.net/11296/sm5zhp
國小學童參與戶外冒險教育營隊之活動效益-臺北市雙溪國小之個案研究,103,碩士,賴佳瑩,https://hdl.handle.net/11296/ut2a43
國小六年級學生網路識讀能力之研究,103,碩士,梁家福,https://hdl.handle.net/11296/ab6rpa
5E探究式教學對國小五年級資優生批判思考能力與科技創造力之探索,103,碩士,李函霙,https://hdl.handle.net/11296/7s35qy
跳躍模型下避險參數分析,103,碩士,霍昱潔,https://hdl.handle.net/11296/6tfgwf
國中生友誼期望與友誼品質之相關研究,103,碩士,吳雅鈞,https://hdl.handle.net/11296/u7u49t
泰國本土華語文教材的編寫與教學探析—以任景文《初級漢語》為例,103,碩士,詹雅涵,https://hdl.handle.net/11296/n29845
國民小學提升海洋教育實施成效關鍵因素之探討,103,碩士,蘇楙君,https://hdl.handle.net/11296/7r3n95
大學通識教育學生學習成效品質保證機制之研究―以某國立大學為例,103,碩士,凌鴻儀,https://hdl.handle.net/11296/9rdk6r
臺灣女子職業高爾夫選手訓練實務探討,103,碩士,曾秀鳳,https://hdl.handle.net/11296/95j5pw
臺灣北部地區自閉症學童症狀表現與家庭背景對親職壓力之影響探討,103,碩士,劉珈余,https://hdl.handle.net/11296/h983k8
邁向幼兒本位教學歷程之經驗敘說,103,碩士,呂姿儀,https://hdl.handle.net/11296/6583nv
繪本討論教學方案中幼兒閱讀理解的表現,103,碩士,高宛蓉,https://hdl.handle.net/11296/24ty6h
袁宏道作品中的飲食韻趣,103,碩士,李予懷,https://hdl.handle.net/11296/4af87h
宜蘭縣國民教育階段教師對巡迴輔導實施現況及成效之研究,103,碩士,林韋廷,https://hdl.handle.net/11296/s8q6p7
安哲羅普洛斯電影中的旅程與認同主題研究：以《尤里西斯生命之旅》為例,103,碩士,范淑貞,https://hdl.handle.net/11296/q43383
臺灣女子高級中學校歌之論述分析（1895年～1997年）,103,碩士,莊雅如,https://hdl.handle.net/11296/4wyezp
舒曼《第一號升F小調鋼琴奏鳴曲》研究,103,碩士,林姿妤,https://hdl.handle.net/11296/7qa7gm
跨越1公釐的勇氣-我與打字溝通星兒的敘說探究,103,碩士,謝函書,https://hdl.handle.net/11296/45ea7f
教師專業學習社群實施與教師專業對話關係之研究,103,碩士,張紋綺,https://hdl.handle.net/11296/yq5pj2
STEM課程元素融入阿美族文化之研究,103,碩士,孫志強,https://hdl.handle.net/11296/urt673
「三連霸之路」：一位男子軟式網球選手訓練與比賽歷程,103,碩士,郭家瑋,https://hdl.handle.net/11296/r4t6rf
成人與幼兒閱讀圖畫書的視覺思考差異研究,103,碩士,簡名吟,https://hdl.handle.net/11296/xsd4by
創造性戲劇教學融入新北市三重區幼兒園在地化課程之行動研究,103,碩士,林巧瑋,https://hdl.handle.net/11296/k8vuqw
國小校長科技領導之個案研究,103,碩士,陳嘉珮,https://hdl.handle.net/11296/at9snb
臺北市公私立高中職行政人員工作壓力與因應策略之研究,103,碩士,黃琬鈞,https://hdl.handle.net/11296/c79pd3
運用Scratch設計遊戲作品對於國小五年級學童創意問題解決能力之影響,103,碩士,潘培鈞,https://hdl.handle.net/11296/dxet9g
兒童音樂治療工具編製之研究--表達性溝通能力評量表,103,碩士,徐曄,https://hdl.handle.net/11296/c2t59t
繪本教學對國小二年級學童造句表現之影響,103,碩士,賴蕙瑩,https://hdl.handle.net/11296/nju3wp
兒童音樂治療工具編製之研究─接收性溝通能力評量表,103,碩士,莊廣盈,https://hdl.handle.net/11296/49ue3y
運動誘發老年人骨骼肌的血液動力學改變:血糖所扮演的角色,103,碩士,楊逸綺,https://hdl.handle.net/11296/73d9b5
以科學遊戲融入POE教學對學童學習成效影響之研究,103,碩士,陳淑玲,https://hdl.handle.net/11296/3r787g
中西孝道跨文化之比較─以論語孝經聖經第五誡為例,103,碩士,廖珮磁,https://hdl.handle.net/11296/n78r37
臺北市國民中小學人事人員工作壓力與調適方式關係之研究,103,碩士,蕭美幸,https://hdl.handle.net/11296/46g76b
地板時間法對低口語自閉症幼兒前語言期溝通能力之介入歷程與影響,103,碩士,戴惠君,https://hdl.handle.net/11296/8q3b9q
國民小學翻轉課堂政策可行性之研究,103,碩士,何依珊,https://hdl.handle.net/11296/cd3qrk
適地化測驗與試題管理系統之發展,103,碩士,廖培宏,https://hdl.handle.net/11296/dt55bm
國小學童母親參與阿德勒鼓勵訓練方案之改變研究,103,碩士,林玉裕,https://hdl.handle.net/11296/nffpye
華語教師課堂語言之語碼轉換研究 - 以初級華語課堂為討論範圍,103,碩士,王曉君,https://hdl.handle.net/11296/2vcmcn
中文名片APP,103,碩士,林政緯,https://hdl.handle.net/11296/9r7mt6
探討STEM課程以科學探究教學法在課外社團實施之研究,103,碩士,林怡廷,https://hdl.handle.net/11296/b93987
亞斯伯格症高中生的課後紓壓休閒活動之個案研究,103,碩士,賴亭卉,https://hdl.handle.net/11296/32xnq5
威信型遊戲治療師的專業認同之內涵研究,103,碩士,吳靜婷,https://hdl.handle.net/11296/8htr89
家長本位語言介入方案對特殊需求幼兒及其家長溝通行為成效之探討,103,碩士,朱玉清,https://hdl.handle.net/11296/sjen7n
運用繪本進行分享式閱讀教學對英語低成就學童字彙能力與學習態度之影響,103,碩士,王郁雯,https://hdl.handle.net/11296/m5bhrb
幼兒氣質與色彩情意象徵表現之初探性研究,103,碩士,陳依勤,https://hdl.handle.net/11296/krjhrt
墨法與書畫藝術之研究,103,碩士,葉季青,https://hdl.handle.net/11296/nk7r4c
台中都會公園實施環境教育之研究－公私協力夥伴關係之觀點,103,碩士,郭茹甄,https://hdl.handle.net/11296/c363m4
李蓋悌 《第二號絃樂四重奏》暨自我創作分析與研究,103,碩士,林佳穎,https://hdl.handle.net/11296/8j58wz
文本閱讀方案實施對高中生閱讀能力影響之研究,103,碩士,謝端純,https://hdl.handle.net/11296/mg2e77
舒曼為中提琴與鋼琴所作之《童話繪本》作品編號一一三之作品分析與詮釋探討,103,碩士,劉詩珊,https://hdl.handle.net/11296/bjfw93
羅伯特・舒曼《交響練習曲》作品十三研究,103,碩士,蔡宛庭,https://hdl.handle.net/11296/knyu5w
臺北市五所前導國小實施學習共同體之現況研究,103,碩士,張蕙芳,https://hdl.handle.net/11296/t672te
以《新北市多元文化繪本》教學提升國小四年級學童多元文化素養之行動研究,103,碩士,蔡姈津,https://hdl.handle.net/11296/359yx3
地理空間資訊應用於校園安全之研究─以臺北市新湖國小為例,103,碩士,林俊宏,https://hdl.handle.net/11296/46e6rj
科技大學妝品系學生對髮型與服裝美感知覺之研究,103,碩士,蔡燕鈴,https://hdl.handle.net/11296/mph5p2
國小五年級學生人格特質與網路沉迷之關聯研究：以因應策略為中介變項,103,碩士,李怡萱,https://hdl.handle.net/11296/qhv2e4
流動性調整風險值計算、回溯測試、壓力測試之 重新評估-以金控股票期貨為例,103,碩士,江恩睿,https://hdl.handle.net/11296/9dr9zf
履行公職人員財產申報制度人員之看法－以南投縣為例,103,碩士,林素玫,https://hdl.handle.net/11296/97pnnn
古蹟空間再利用之研究 —以臺北市中山堂藝文沙龍為例,103,碩士,林正大,https://hdl.handle.net/11296/metxga
歷史建築再利用之研究－ 以臺北市鄉土教育中心為例,103,碩士,卓鎮鋒,https://hdl.handle.net/11296/93p928
無形文化資產保存與應用之研究－以宜蘭頭城搶孤為例,103,碩士,林毓娟,https://hdl.handle.net/11296/3dap4g
嘉義縣教保服務人員對學前巡迴輔導滿意度之研究,103,碩士,郭美雲,https://hdl.handle.net/11296/et752h
低視力學生使用大字書與平板電腦看圖回答問題之比較研究,103,碩士,方淳慧,https://hdl.handle.net/11296/zc5nxz
互動式電子白板導入幼兒園繪畫教學之質性研究,103,碩士,陳美音,https://hdl.handle.net/11296/2nkftu
房屋仲介人員的社會支持對社會資本和工作鑲嵌關係之中介效果分析,103,碩士,楊滋銘,https://hdl.handle.net/11296/d4kmud
台南地區國小四年級學童小數概念與運算錯誤類型之研究,103,碩士,吳靜文,https://hdl.handle.net/11296/d99s3u
臺灣茶葉消費者品茗動機 對購買 意願影響之研究： 以高雄市為例,103,碩士,鍾秉潾,https://hdl.handle.net/11296/h3nvsv
高雄市鳳山區國小教師休閒運動參與現況及阻礙因素之研究,103,碩士,張素珍,https://hdl.handle.net/11296/ynsqkz
臺灣礦產業文化資產保存策略研擬-以水金九地區為例,103,碩士,楊佳瑋,https://hdl.handle.net/11296/qtt549
探討STAT3/Snail在對順鉑產生抗藥性之非典型畸胎/類橫紋肌細胞瘤中扮演調控細胞的侵襲能力與癌幹細胞特性之角色,103,博士,劉偉修,https://hdl.handle.net/11296/7a3df7
,103,碩士,周煌,https://hdl.handle.net/11296/ft68sq
我國現階段長期照顧政策網絡之研究－以台中市為例,103,碩士,吳淑妹,https://hdl.handle.net/11296/x264js
非客籍學生在客語沉浸教學中之調適與表現,103,碩士,朱玉蓉,https://hdl.handle.net/11296/h4jzkg
基於部份計分之試題關聯結構,103,碩士,廖偉如,https://hdl.handle.net/11296/y7w2g6
共同學區家長選校過程之探討—以台中市國小為例,103,碩士,賴欣妍,https://hdl.handle.net/11296/j45842
哈日與哈韓對台灣文化認同之影響 ──以日劇與韓劇為例,103,碩士,王珈湞,https://hdl.handle.net/11296/f8qy23
沸石對廢水中氨氮之吸附研究,103,碩士,陳天予,https://hdl.handle.net/11296/8e3349
祥和計畫志願服務運用單位退場機制之初探-以臺中市為例,103,碩士,林珮琪,https://hdl.handle.net/11296/gvm3js
入信「生長之家」之原因及影響：以臺灣信徒為例,103,碩士,葉姿麟,https://hdl.handle.net/11296/t3nn4j
軟體工程領域國際科學合作趨勢之研究,103,碩士,呂威寰,https://hdl.handle.net/11296/u82n4w
流動性修正風險值在台灣股票期貨的實證研究,103,碩士,吳亞靜,https://hdl.handle.net/11296/5dnh6q
教育優先區計畫實施成效之研究－以南投縣國民小學為例,103,碩士,黃聖元,https://hdl.handle.net/11296/857j3t
公司內部治理變數對企業承擔風險之關聯性-董監專業進修之干擾效果,103,碩士,馮長駿,https://hdl.handle.net/11296/5w9mvy
12年國教的認知及學習態度對國中數學學習成效之影響:利用線性模型分析,103,碩士,靳孟霖,https://hdl.handle.net/11296/4newn6
臺灣ETF市場風險值之研究,103,碩士,王曉雯,https://hdl.handle.net/11296/xy5w38
布拉姆斯G大調小提琴奏鳴曲作品78作品研究與詮釋,103,碩士,曾彥惟,https://hdl.handle.net/11296/sda2n4
,103,碩士,席欣佳,https://hdl.handle.net/11296/hj357e
新修訂特殊教育課程綱要執行問題之研究－以台中市國民中學集中式特教班為例,103,碩士,黃瓊瑤,https://hdl.handle.net/11296/hkd47h
我國與日本派遣勞動之比較研究 -以派遣勞工之權利保障為中心-,103,碩士,林世佳,https://hdl.handle.net/11296/tn3aqg
以DEMATEL探討影響我國高級中學學校評鑑結果之關鍵因素,103,碩士,張乃穎,https://hdl.handle.net/11296/g92ra2
以結構方程模式探討嘉義市國小教師社會支持與情緒勞務對工作倦怠之影響,103,碩士,周淑貞,https://hdl.handle.net/11296/mrce7x
兩個修正過後的加權EANSC以及相關公設化,103,碩士,倪士翔,https://hdl.handle.net/11296/6pr8wz
消費者使用網路銀行行為意向之研究-以高雄市為例,103,碩士,黃于芳,https://hdl.handle.net/11296/79ntwg
消費者購買速食套餐行為意向之研究,103,碩士,蘇鳳珠,https://hdl.handle.net/11296/gghyf4
以關係利益觀點探討學生評選英文補習班關鍵因素之研究,103,碩士,葉淑芬,https://hdl.handle.net/11296/9g3mkr
以參考群體建議觀點探討個人從眾消費行為的要素--以網路合購為例,103,碩士,嚴燦姿,https://hdl.handle.net/11296/24fmwb
民眾安排年長長輩接受機構式長期照護行為意向之研究,103,碩士,呂孟玲,https://hdl.handle.net/11296/hg3465
消費者購買液晶電視行為意向之研究,103,碩士,黃彩瑜,https://hdl.handle.net/11296/5jp842
民眾學習太極拳行為意向之研究,103,碩士,賴郁仁,https://hdl.handle.net/11296/zyaspk
消費者購買手搖飲料行為意向之研究,103,碩士,黃彩綸,https://hdl.handle.net/11296/teu5b9
消費者購買長期照護保險行為意向之研究,103,碩士,林淑媛,https://hdl.handle.net/11296/3xuqa6
臺北都會區交通汙染源PM2.5、黑碳濃度和微粒數目濃度及其相關性探討,103,碩士,徐本宗,https://hdl.handle.net/11296/56sh7k
以POE教學策略探究幼兒對於蔬果切面變色概念之研究,103,碩士,紀明君,https://hdl.handle.net/11296/7p6gg3
婚姻暴力社工督導研究- 受督者的觀點,103,碩士,蘇芳儀,https://hdl.handle.net/11296/6zfjcc
臺灣觀光定目劇經營模式探討 — 以十鼓觀光定目劇為例,103,碩士,周岑頤,https://hdl.handle.net/11296/s73rzb
臺南濱海地區國小二年級新住民子女數感能力之探究,103,碩士,鹿曉雯,https://hdl.handle.net/11296/awjsha
台南地區小六學生因數概念及解題錯誤類型之分析研究,103,碩士,陳宜淩,https://hdl.handle.net/11296/4vtx3q
讀經在家教育之個案研究,103,碩士,鄭雅云,https://hdl.handle.net/11296/bvj7yg
台灣銀行業作業風險之事件研究,103,碩士,侯瓊惠,https://hdl.handle.net/11296/84w3f9
建構商業模式於醫療器材連鎖加盟新創公司 -以「A醫療器材新創公司」為例,103,碩士,朱麗雲,https://hdl.handle.net/11296/b85gdu
大專院校學生對連鎖便利商店的創新、知覺價值與行為意圖關係之研究-以大台北地區為例,103,碩士,周蔓君,https://hdl.handle.net/11296/7n7836
探討二胺對新穎磺化二胺合成的聚醯亞胺/離子液體複合質子交換膜導電度之研究,103,碩士,翁忠銘,https://hdl.handle.net/11296/xe2p46
國小學生學校參與之重要前因與學習成就研究-以雲林縣為例,103,碩士,洪慶昇,https://hdl.handle.net/11296/ybn64d
「五歲幼兒免學費與弱勢加額補助計畫」成效分析－以南投縣為例,103,碩士,吳家綺,https://hdl.handle.net/11296/c58f5t
茶農對茶葉產銷履歷採行意願之研究－以南投縣鹿谷鄉為例,103,碩士,劉麗華,https://hdl.handle.net/11296/z7q52a
強制執行不動產換價程序之研究,103,碩士,何慧娟,https://hdl.handle.net/11296/xscmy5
運用擴增實境對國小學生看圖寫作表現與態度之研究,103,碩士,丁宣與,https://hdl.handle.net/11296/hhb37d
臺灣傳統百年獅陣之舞獅臉譜圖像研究創作—以中彰縣市為例,103,碩士,卓冠廷,https://hdl.handle.net/11296/5888wj
刑法變更之新舊法較適用,103,碩士,葛耀陽,https://hdl.handle.net/11296/n8947x
符號消費研究-以故宮文創商品為例,103,碩士,詹月華,https://hdl.handle.net/11296/95vqdd
臺中市國民中學補救教學實施方案實施現況之研究,103,碩士,蔡慧美,https://hdl.handle.net/11296/r6kacn
以社會交換理論探討國中家長選擇補習班行為之要素研究,103,碩士,林翠蓮,https://hdl.handle.net/11296/c576xn
從社會交換理論觀點探討消費者民宿選擇因素之研究~以小琉球民宿為例,103,碩士,李明霓,https://hdl.handle.net/11296/23x978
國小學童家長評選補習班要素之研究,103,碩士,黃麗蓉,https://hdl.handle.net/11296/m4g5y2
警務人員參與休閒旅遊行為意向之研究,103,碩士,李秉宥,https://hdl.handle.net/11296/6jw3jv
運用平板電腦做為輔助教學於國小三年級數學學習成效之研究─以兩步驟的乘與除單元教學為例,103,碩士,連靜儀,https://hdl.handle.net/11296/6ha5u6
臺灣房地產景氣指標與產業股價報酬之關聯性研究,103,碩士,葉維誠,https://hdl.handle.net/11296/6rcy9b
多尺度土地使用/覆蓋型態變遷之研究,103,博士,黃國慶,https://hdl.handle.net/11296/535ymj
DNA 甲基化作為肝癌生物指標之相關研究,103,博士,郭至綺,https://hdl.handle.net/11296/29g23m
資本結構對企業競爭力之激勵效果,103,碩士,戴羽萱,https://hdl.handle.net/11296/aqev55
線上同儕回饋對舞蹈學習成就、動機與自我效能之影響,103,博士,夏綠荷,https://hdl.handle.net/11296/7r93u7
國小校長服務領導、教師領導、學校組織文化與學校競爭優勢關係之研究,103,博士,張本文,https://hdl.handle.net/11296/4q3e7z
在不同生命週期下，財務報表重編與資訊風險關聯性之研究,103,碩士,陳巧芳,https://hdl.handle.net/11296/t68b4r
校長轉型領導與國小教師習得無助感關係研究─以雲林縣為例,103,碩士,王韻筑,https://hdl.handle.net/11296/gv9thb
國小國語文教科書內容實踐性別平等教育課程綱要之研究,103,碩士,周珍珠,https://hdl.handle.net/11296/s7e3s7
短期功能性訓練對網球選手擊球表現之影響,103,碩士,杜繼超,https://hdl.handle.net/11296/t2b3z7
股東財富與存貨間的關係,103,碩士,張又心,https://hdl.handle.net/11296/5d9j47
Moodle數位學習平台融入資源班國文領域對學習成效之影響,103,碩士,林曉微,https://hdl.handle.net/11296/hem334
大型遊憩區開發考量因子之研究－分析層級程序法之應用,103,碩士,王紹平,https://hdl.handle.net/11296/b5zww2
彰化縣國小教師情緒勞務與工作滿意度之研究,103,碩士,張文雯,https://hdl.handle.net/11296/564vhn
分組合作學習對偏遠地區八年級學生學習成效之探討-以平方根與近似值為例,103,碩士,郭憲仁,https://hdl.handle.net/11296/46yg3r
以通路控制觀點探討家長評選國民小學行為關鍵因素之研究～ 以高雄市公立國民小學為例,103,碩士,張玉山,https://hdl.handle.net/11296/tq3z6x
高雄市國小導師投入班級經營之因素探討,103,碩士,陳嫻慧,https://hdl.handle.net/11296/y25tqh
國軍中高級緊急救護技術員訓用相符程度及相關因素研究,103,碩士,劉律寬,https://hdl.handle.net/11296/7gkggx
學前融合班個別化教育計畫實施現況研究－以臺中市海線地區公立幼兒園為例,103,碩士,顏婞渝,https://hdl.handle.net/11296/axrvrg
外展教育對服務學習團隊之訓練效益研究-以輔大宿舍為例,103,碩士,鍾俊敏,https://hdl.handle.net/11296/kuc2e2
運用穿戴式科技發展3000公尺 男性徒手跑步成績預測模型,103,碩士,林可欣,https://hdl.handle.net/11296/4x2wsu
