論文名稱,畢業學年度,學位類別,作者,博碩士論文網址
應用光致電化學蝕刻法轉移磊晶之研究,106,碩士,黃希丞,https://hdl.handle.net/11296/3h3dzh
先進視訊技術之應用：多重亮度紅外線視訊及高效能視訊編碼之方塊編碼切割,106,博士,詹家欣,https://hdl.handle.net/11296/25er6r
台灣上市櫃製藥公司之分項效率分析,106,碩士,魏筱倪,https://hdl.handle.net/11296/2xtdb4
體育賽事網路直播的主播形象及如何影響球迷社會臨場感與觀賞動機－以Lamigo TV為例,106,碩士,陳堯棋,https://hdl.handle.net/11296/gevg4q
以《薩拉邦》與《和你在一起》 論音樂學習中的性別與階級,106,碩士,楊書霈,https://hdl.handle.net/11296/u8qn2d
新式和聲搜尋演算法應用於動態限制條件下的桁架結構尺寸及形狀最佳化設計,106,碩士,黃楷倫,https://hdl.handle.net/11296/ydp844
奈米線場效電晶體之單一核苷酸多樣性多重感測晶片 檢測B 型肝炎病毒抗藥性基因,106,碩士,謝至理,https://hdl.handle.net/11296/p85jgv
台灣家族企業層峰領導變革歷程 關鍵成功因素之探索-以F公司為例,106,碩士,王聖雯,https://hdl.handle.net/11296/5wq935
用增量型三角積分調變器來實現觸碰控制器的介面電路,106,碩士,黃鼎淯,https://hdl.handle.net/11296/2yn8aj
具有自動匹配點搜索控制之零電壓切換與零電壓導數切換之6.78兆赫茲氮化鎵E類共振式無線電力傳輸系統,106,碩士,葉哲豪,https://hdl.handle.net/11296/vhn2qr
改良型寬頻後設材料電路單元之寬頻、高增益切換式多平面掃描CRLH 洩漏波天線設計,106,碩士,林辰宇,https://hdl.handle.net/11296/27w843
鈀分佈對鈀銅線於高溫可靠度影響之研究,106,博士,賴柏穎,https://hdl.handle.net/11296/8k3yr7
資料中心分散式映像檔部署,106,碩士,黃宇強,https://hdl.handle.net/11296/dah5ys
振盪抽水試驗所引起的地下水流在自由含水層之解析解,106,碩士,蔡亞妡,https://hdl.handle.net/11296/jc838h
企業資源規劃系統的產品特性—企業需求與產品規劃,106,碩士,王榮煇,https://hdl.handle.net/11296/k8tu5g
基於運動學分析的滑雪物理模擬,106,碩士,李芊盈,https://hdl.handle.net/11296/v9y93u
虛擬機技術之敏感性資料洩漏偵測,106,碩士,張書晧,https://hdl.handle.net/11296/ec297x
"Y2O3:Bi3+, R3+(R: Nd, Yb)下轉換螢光體之 下轉換螢光體之 下轉換螢光體之 水熱法 製備、 特性鑑定與其在太陽能電池上之應用特性鑑定與其在太陽能電池上之應用 特",106,碩士,陳榆薷,https://hdl.handle.net/11296/354aut
考量停等車隊型態之混合車流疏解特性分析,106,碩士,黃維皓,https://hdl.handle.net/11296/pzg8e8
品牌形象與產品屬性為基礎之包裝創作-以臺中太陽餅產業為例,106,碩士,李俊德,https://hdl.handle.net/11296/c6gme4
以強形式廣義位移控制法進行非線性分析,106,碩士,陳建宇,https://hdl.handle.net/11296/ws33t9
新型穿戴式12導程心電圖監測系統設計,106,碩士,何科儀,https://hdl.handle.net/11296/7q3r57
量子躍遷可控性的數值研究,106,碩士,蕭逸勻,https://hdl.handle.net/11296/fcx7x6
增進融合瘤技術以提升融合瘤製備的效率,106,碩士,吳宜欣,https://hdl.handle.net/11296/343876
金奈米粒子修飾多孔鉑鈀三維懸浮陣列結構及其表面增強拉曼散射感測應用,106,碩士,黃靜雯,https://hdl.handle.net/11296/uaxm99
管制圖作為一種覆蓋區間之研究,106,碩士,黃婉婷,https://hdl.handle.net/11296/3mf54z
射頻濺鍍鎳膜的一維電磁驅動光纖掃描裝置,106,碩士,張家豪,https://hdl.handle.net/11296/2s93k9
以深層3D捲積神經網路診斷阿茲海默症之研究,106,碩士,唐澤大樹,https://hdl.handle.net/11296/7v9d9v
三維積體電路的異質整合平台與扇型晶圓級封裝技術之研究,106,博士,沈文維,https://hdl.handle.net/11296/hcg84j
高壓製程之靜電放電防護設計與閂鎖效應防制研究,106,博士,戴嘉岑,https://hdl.handle.net/11296/5gzb89
考慮時序最佳化的層級指定演算法,106,碩士,黃冠華,https://hdl.handle.net/11296/7vbvfc
考慮時序最佳化的細部繞線演算法,106,碩士,鐘曼芸,https://hdl.handle.net/11296/a74nm3
使用可程式化之資料層實作可適性視訊編碼之媒體感知網路元件,106,碩士,王冠儒,https://hdl.handle.net/11296/vk8ddf
針對大腸癌細胞膜上之類蛋白激酶C進行鑑定及分析,106,碩士,謝佩蓉,https://hdl.handle.net/11296/5xkzk5
整合微控制器、資料轉換器與獨立成分分析法硬體加速器之十六通道生理信號處理FPGA系統平台,106,碩士,林煒程,https://hdl.handle.net/11296/p76j64
基於多壁奈米碳管/聚合物之氣體感測器 系統設計、製作與驗證,106,碩士,張世承,https://hdl.handle.net/11296/63kv6b
萘并雙三唑之寬能隙共軛高分子之合成與鑑定及其在有機太陽能電池之應用,106,碩士,許志揚,https://hdl.handle.net/11296/4ahn76
4H型U型溝槽式閘極金氧半場效電晶體特性之研究,106,碩士,游嘉榕,https://hdl.handle.net/11296/aw9b45
利用雙波長鎖模雷射實現從兆赫至太赫的光拍頻現象,106,博士,宋政霖,https://hdl.handle.net/11296/u6b46y
開發固態硬碟上的快閃記憶體平行度來提供高效能及穩定的儲存服務,106,博士,黃聖閔,https://hdl.handle.net/11296/gpba28
開啟成人模式： 手機交友APP之使用動機、行為與效果研究,106,碩士,張珈嫚,https://hdl.handle.net/11296/yfzz2d
表面電漿子耦合量子井紅外線偵測器之研究,106,博士,徐偉程,https://hdl.handle.net/11296/u5xw76
以UTAUT2模型探討消費者在台灣使用行動支付之因素,106,碩士,林威鳴,https://hdl.handle.net/11296/9rdh9y
利用三維積體電路技術實現兆赫波光學零件開發及應用,106,博士,游珽崵,https://hdl.handle.net/11296/pruwb6
我國中小企業會計業務委外之相關研究,106,碩士,劉雅如,https://hdl.handle.net/11296/8hke8m
適用於居家睡眠監測之可攜式多通道生理訊號擷取系統,106,碩士,林妤珊,https://hdl.handle.net/11296/qug7nq
以廣告價值模型探討線上社群影響者廣告效果——說服知識及產品涉入作為調節變數,106,碩士,賴彥慈,https://hdl.handle.net/11296/8be62b
ATP選手賽事參與之績效評估—二階段資料包絡分析法之應用,106,碩士,謝葶諼,https://hdl.handle.net/11296/9s26ts
基於區塊鏈的金流資訊透明化應用研究——以公益捐贈系統設計為例,106,碩士,夏逸凡,https://hdl.handle.net/11296/q673sh
雙脈衝雷射沉積Ga2Te3/(Bi1-xSbx)2Te3異質奈米結構薄膜於熱電轉換之應用,106,碩士,尤柏堯,https://hdl.handle.net/11296/99f6tj
狼尾草及畜殖場廢水共消化產沼氣之研究,106,碩士,張泰鴻,https://hdl.handle.net/11296/nk8sez
使用幾何限制及改良式ORB特徵之視覺輔助慣性測程器,106,碩士,洪巧瑄,https://hdl.handle.net/11296/t3ymg8
應用PIV技術於受側壁影響下之噴流研究,106,碩士,王啓瑋,https://hdl.handle.net/11296/p3d8ea
考量不確定因素對一個能在自動駕駛車普及的情況下預測未來交通瓶頸並動態調整行車路徑的車輛導航系統之影響,106,碩士,黃冠淋,https://hdl.handle.net/11296/w7d6b7
拆解性別框架的想像國度：百合同人小說中的迷挪用與酷兒情慾實踐,106,碩士,孫以家,https://hdl.handle.net/11296/cj29cp
實現15％效率之混合式有機矽異質接面太陽能電池,106,博士,賴逸群,https://hdl.handle.net/11296/9fcjc7
新聞社群編輯的守門與策展實踐,106,碩士,游依庭,https://hdl.handle.net/11296/d967uv
應用合作式衍生設計方法於產品造型發展,106,博士,李林兼,https://hdl.handle.net/11296/cd44jj
軌道對號列車最佳配位模式之建立 ─以臺鐵北迴線為例,106,碩士,蔡宜呈,https://hdl.handle.net/11296/brs9qz
在膽固醇液晶中摻雜彎曲型分子（CB7CB）之相紋理轉變與介電頻譜特性,106,碩士,曹志翔,https://hdl.handle.net/11296/r6u6mm
含氧微氣泡清潔口腔細菌之裝置應用設計,106,博士,林佩如,https://hdl.handle.net/11296/rppjv5
基於軟體檢查點的 OpenCL 計算核心先佔式執行方法,106,碩士,邱明聰,https://hdl.handle.net/11296/ap3u8d
利用生物資訊工具分析及預測在過表現EGFR的口腔癌細胞中之高表現基因的訊息傳遞路徑,106,碩士,陳冠伶,https://hdl.handle.net/11296/7vvxb5
一個用微服務體系結構來構建軟體的系統化方法,106,碩士,費和民,https://hdl.handle.net/11296/x977t6
生物硫醇、硫化氫及NQO1螢光化學感測分子之合成與其於細胞顯影之應用,106,碩士,楊婉伃,https://hdl.handle.net/11296/94bd9k
從達文西機器手臂看台灣醫療電腦的轉型契機-以W公司為例,106,碩士,邱昭銘,https://hdl.handle.net/11296/8a9esg
八層樓鋼構架振動台試驗模態參數與勁度矩陣識別,106,碩士,許家瑜,https://hdl.handle.net/11296/7n4q4f
針對可重組態單電子電晶體陣列中缺陷之完整診斷法,106,碩士,胡翊翔,https://hdl.handle.net/11296/6z96zk
一個以遞增的方式來分析資料流異常的方法,106,碩士,張偉能,https://hdl.handle.net/11296/2b9esx
以拍賣進行易逝性物聯網資源收益最大化的系統研究,106,博士,馬雨嘉,https://hdl.handle.net/11296/h7xnxx
群眾募資內容行銷與代言人對募資專案信任、贊助與推薦意圖之影響,106,碩士,蔡宜庭,https://hdl.handle.net/11296/yt5ruz
基於深度神經網路進行功能性磁振造影之多變量模式分析,106,碩士,王儀錚,https://hdl.handle.net/11296/uj48ud
行動裝置上以深度影像辨識與追蹤無標記物體之技術,106,碩士,黃聖筑,https://hdl.handle.net/11296/7t8w47
強度混合型斜撐之往覆加載行為,106,碩士,歐治均,https://hdl.handle.net/11296/w7uh45
適用於鰭狀場效電晶體之接觸阻抗測試結構設計與分析,106,碩士,吳東穎,https://hdl.handle.net/11296/aw6wfs
應用於視網膜晶片之影像投射系統中的眼球追蹤設計,106,碩士,徐平峰,https://hdl.handle.net/11296/9umfeb
利用具自組裝功能之三甘醇、四甘醇、五甘醇分子作為陰極介面修飾層與含D:A1:A2三元混摻之主動層於反式有機太陽能電池之應用,106,博士,曹峯溢,https://hdl.handle.net/11296/3m4j26
可取消債息的或有可轉債與資本結構,106,碩士,劉宇桓,https://hdl.handle.net/11296/7y3f6p
考量時序變化下針對可變動時脈設計分析及最佳化,106,碩士,鄭昭尉,https://hdl.handle.net/11296/72juy6
利用雙光子吸收將蛋白質固定在三維微流道內,106,碩士,蘇哲甫,https://hdl.handle.net/11296/89f46g
原子層沉積三氧化二鋁介電層於砷化銦鎵金氧半場效電晶體及魚鰭式電晶體之電性與化性之研究,106,碩士,王信淵,https://hdl.handle.net/11296/2n6vys
疊代軟性決定里德所羅門碼之設計及實作,106,碩士,孫家翔,https://hdl.handle.net/11296/g27s8h
利用水霧輔助平板式介電質常壓電漿沉積生物性複合電漿聚合乙烯薄膜之研究,106,博士,蕭駿平,https://hdl.handle.net/11296/84za84
在4H碳化矽基板以局部氧化隔離技術製作之蕭基二極體暨溝槽式接面位障蕭基二極體之研究,106,碩士,李佳恩,https://hdl.handle.net/11296/fz3xpx
開發智慧型區塊鏈以實現基於自動使用者信用評價之分散式評等系統,106,碩士,許鈺享,https://hdl.handle.net/11296/5jz37g
測量酚的模式相關生命期與速度映射成像光譜儀探測器的設置,106,碩士,黃煒倫,https://hdl.handle.net/11296/3e52x8
利用背向矽基板蝕刻改善高功率氮化鎵元件漏電流之製造與特性研究,106,碩士,楊岦穎,https://hdl.handle.net/11296/gxvqk9
Antifire-bot:應用於火災避難之智慧對話式機器人,106,碩士,高碩宏,https://hdl.handle.net/11296/4976jw
消費者之網路廣告態度對其下載交友應用程式意願的干擾效果之研究 -以新竹市大專院校生為例,106,碩士,林語庭,https://hdl.handle.net/11296/8dk34d
通過橈動脈位置檢測及類比訊號處理以提高非侵入式光學血壓陣列感測器之測量精度,106,碩士,潘伯威,https://hdl.handle.net/11296/m3we37
基於空間相似度的果蠅神經分群,106,碩士,湯富凱,https://hdl.handle.net/11296/dz8v29
xBridger: 基於嵌入式裝置的醫療系統整合平台實現,106,碩士,孫汶琳,https://hdl.handle.net/11296/5qzc2s
由基因表現概況推估免疫細胞組成比例的反卷積方法應用研究,106,碩士,郭雯瑜,https://hdl.handle.net/11296/hr5n53
平衡完全二部圖中不同構的2-因子,106,碩士,戴若昀,https://hdl.handle.net/11296/323546
具方向性鍺奈米線-并五苯衍生物之有機薄膜電晶體,106,碩士,林昇榆,https://hdl.handle.net/11296/6m25b9
可見光計算型光譜儀,106,碩士,蔡宗霖,https://hdl.handle.net/11296/2738qc
兆赫波段漁網型微共振腔之研究與應用,106,碩士,楊承勳,https://hdl.handle.net/11296/3k6t52
矽間隙子對於鍺量子點/二氧化矽/矽鍺殼層異質結構之成型影響與其發光/光偵測之特性探討研究,106,碩士,田哲瑋,https://hdl.handle.net/11296/kzx9ck
台灣嘻哈文化政治經濟分析： 黑萊塢、嘻哈東亞和華黑饒舌的「真誠以對」論述軌跡,106,博士,唐弘廷,https://hdl.handle.net/11296/uk57y5
觸媒腔體尺寸對氧化亞氮單基引擎推力性能之研究,106,碩士,蘇右汶,https://hdl.handle.net/11296/zmdfma
酪胺酸蛋白激酶活性生物感測平台的開發與在抗癌藥物測試上的應用,106,碩士,魏蘭懿,https://hdl.handle.net/11296/x7u84u
端對端之軟硬體密碼系統實現,106,碩士,石健彤,https://hdl.handle.net/11296/xdyqyn
Holo-Hilbert 頻譜分析法呈現呼吸對血壓分析之影響,106,碩士,李佳樺,https://hdl.handle.net/11296/4a63fn
矽鍺通道之垂直通心粉電晶體製程的可行性評估,106,碩士,薛垂宇,https://hdl.handle.net/11296/vrjaet
以品質機能展開法探討智慧健康之產品設計開發 ─以智慧手錶為例,106,碩士,李安雯,https://hdl.handle.net/11296/cey5b2
具高準確性與高效率之量子傳輸模擬之研究,106,碩士,黃遵育,https://hdl.handle.net/11296/6q238n
露出型柱腳遲滯行為之有限元素分析,106,碩士,吳建宜,https://hdl.handle.net/11296/h98au6
應用粒子群演算法與搜尋策略於剪力構架之結構勁度參數修正,106,碩士,陳國禎,https://hdl.handle.net/11296/ud5mny
游標尺式高解析度絕對光學編碼器之設計與實證,106,碩士,莊子閔,https://hdl.handle.net/11296/w23458
以鈦/鋁/氮化鈦於離子佈植摻雜之N型及P型4H碳化矽同時形成歐姆接觸之研究,106,碩士,林烜弘,https://hdl.handle.net/11296/627xw6
風險管理、或有可轉債與資本結構,106,碩士,崔浩芸,https://hdl.handle.net/11296/m79vzb
以電化學交流阻抗頻譜法偵測於絲胺酸/蘇胺酸蛋白激酶生物感測器的開發,106,碩士,李昭宏,https://hdl.handle.net/11296/79k3g2
在多重有限域下隨機線性噴泉碼之混合式編解碼架構,106,碩士,洪從罡,https://hdl.handle.net/11296/p3bdh5
應用資料包絡分析法於專案人力資源之績效評估:以IC設計公司為例,106,碩士,羅子軒,https://hdl.handle.net/11296/w5vaen
消色差全反射稜鏡在投影系統中的全域解,106,碩士,李仲軒,https://hdl.handle.net/11296/rp5pva
沉浸式視訊之主觀視覺品質與統計分析,106,碩士,沈勤函,https://hdl.handle.net/11296/c2w396
藍寶石雙面拋光製程之改進,106,碩士,林士仁,https://hdl.handle.net/11296/wr7t58
基於遠距離體積描述儀的無袖袋影像血壓計,106,碩士,林俊豪,https://hdl.handle.net/11296/gaeaj9
在 802.11ac 無線網路中基於機器學習的速率適應演算法,106,碩士,郭建廷,https://hdl.handle.net/11296/3ez273
原子級掃描穿透式電子顯微鏡技術應用於氮化鈦/氧化鎂界面結構之分析,106,博士,魏伶容,https://hdl.handle.net/11296/gxu554
銅金屬化製程應用於高功率氮化鎵連接導線之特性研究,106,碩士,黃博群,https://hdl.handle.net/11296/q9347r
高壓地面供電拉線式多軸旋翼機設計,106,碩士,張愷宏,https://hdl.handle.net/11296/835n93
具反極化能源循環之多輸入獵能器介面,106,碩士,羅至倫,https://hdl.handle.net/11296/u99e7e
應用本質較安全設計策略於氮化鎵磊晶製程之氨水回收系統風險改善研究–以某LED廠為例,106,碩士,劉巹翰,https://hdl.handle.net/11296/c2d5ur
自動撒水系統水力分析驗證比較之研究－以某一商場及高層集合住宅為例,106,碩士,黃文賢,https://hdl.handle.net/11296/c4x7nx
功率半導體構裝元件之暫態熱傳特性研究與量測方法設計,106,博士,陳思豪,https://hdl.handle.net/11296/8xmxm2
應用於無電池式太陽能無線電標籤之全積體化可重組切換式電荷幫浦,106,碩士,羅人敏,https://hdl.handle.net/11296/bt86a4
運用EXCEL VBA建立新建工程專案及設施維護專案管理系統之研究,106,碩士,劉明松,https://hdl.handle.net/11296/xr9t5z
奈米粒子應用在鋁離子、吡啶二羧酸與薑黃素感測之研究,106,博士,貝法和,https://hdl.handle.net/11296/sn6fa2
具標靶含磷酸根代謝物及凝集素的蛋白質官能化金奈米探針之合成與應用,106,博士,柯世凡,https://hdl.handle.net/11296/8w2676
二維反射式光學編碼器之設計與驗證,106,碩士,楊人澧,https://hdl.handle.net/11296/7t9js3
基於 ARM SoC 平台之虛擬機裝置模型實作技術研究,106,碩士,舒俊維,https://hdl.handle.net/11296/e6v328
簡易型PM10與PM2.5感測器之效能比對與校正方法建立研究,106,碩士,洪千喬,https://hdl.handle.net/11296/kvs633
一個正交分頻多工系統之盲蔽式同步演算法 應用於濾波器組多載波系統之評估,106,碩士,林威廷,https://hdl.handle.net/11296/38u8q2
博物館擴增實境互動體驗原型設計－－以嬰戲圖為例,106,碩士,陳又語,https://hdl.handle.net/11296/neh7te
應用計畫行為理論探討觀光影片對於旅遊規劃行為之影響,106,碩士,郭瀞婷,https://hdl.handle.net/11296/nyzegu
感動電影之情緒反應與情感感受,106,碩士,曾俊綾,https://hdl.handle.net/11296/hc5n4q
基於正交分頻多工與濾波器多載波系統之低複雜度設計與運用實數基底之研究,106,碩士,陳宜坪,https://hdl.handle.net/11296/gtaqqh
四路相移器電路設計與應用,106,碩士,翁照鵬,https://hdl.handle.net/11296/5ktpxd
電子口碑，資訊有用性，體驗及忠誠度之關聯探討－以低成本航空之社群媒體為例,106,碩士,陳泠安,https://hdl.handle.net/11296/8z799m
運用賽局理論於出口堵塞之逃生情景模擬,106,碩士,林冠彣,https://hdl.handle.net/11296/p4aaf6
口語象似性: 66 種語言構音為本的分析,106,碩士,朱易安,https://hdl.handle.net/11296/96bb2q
發展存在於液相、固相以及吸附於表面的有機揮發物之分析方法,106,碩士,吳珮琪,https://hdl.handle.net/11296/64s259
應用於改善人臉辨識之遞回式圓周分群方法,106,碩士,連宏達,https://hdl.handle.net/11296/atsdpr
APOSearch: 基於使用者文本之個人化搜尋系統,106,碩士,林鈺玲,https://hdl.handle.net/11296/qtc6z2
演唱突升高音時的母音共振峰重組現象,106,碩士,龍起暘,https://hdl.handle.net/11296/b48n22
發展類神經網路用於禪定組與控制組的腦電波源定位,106,碩士,葉家祺,https://hdl.handle.net/11296/6n582x
針對先進製程之周全的標準元件佈局設計合成與驗證架構,106,博士,蘇宏彥,https://hdl.handle.net/11296/7df3x6
以創新磁/壓電可動結構所建構之三軸微機電磁場感測器的關鍵製程研究,106,碩士,段皓,https://hdl.handle.net/11296/y52yup
12位元每秒200萬次取樣 CMOS導管式類比數位轉換器,106,碩士,廖堉誠,https://hdl.handle.net/11296/2angag
雲端資訊服務產業之虛擬化技術發展、資訊安全管理與商業營運模式,106,博士,奚邦祥,https://hdl.handle.net/11296/p8dzbu
台灣無人商店商業計畫書,106,碩士,陳思諺,https://hdl.handle.net/11296/rx7pcd
開發演化式篩選演算法與其應用於辨識人類泛素化位點,106,博士,王駿榮,https://hdl.handle.net/11296/mg6t42
差速自走車的動態分析,106,碩士,張育嘉,https://hdl.handle.net/11296/7r98s4
四輪轉向車輛動態分析,106,碩士,童錦文,https://hdl.handle.net/11296/k86v74
ElevatorTalk平台開發與評測,106,碩士,蕭子杰,https://hdl.handle.net/11296/k85n69
開發一套演化式建模方法來重建仿生基因調控網路,106,博士,蔡明儒,https://hdl.handle.net/11296/78925g
禪定組與控制組的腦電波之空間非線性相互依存源與波源特性關係之研究,106,碩士,楊家維,https://hdl.handle.net/11296/nzj93j
基於音訊之音樂相似性度量方法： 以Spotify API音訊分析數據集為例,106,碩士,葉展榕,https://hdl.handle.net/11296/kgpq7a
應用於60GHz頻帶10Gps單一載波基頻接收機之仿真最小均方誤差線性等化器,106,碩士,吳長庭,https://hdl.handle.net/11296/we93q4
60 GHz頻帶10 Gbps單一載波基頻接收機的可抵抗高相雜訊之同步與相雜訊補償設計,106,碩士,李偉哲,https://hdl.handle.net/11296/455zzj
駕駛感知時間對事故序列的影響,106,碩士,林雅津,https://hdl.handle.net/11296/w679wx
3D顯示器與照明燈具之視覺安全人因研究,106,博士,吳佩蓉,https://hdl.handle.net/11296/mqwte4
圖形識別應用在田地水稻辨識之研究,106,碩士,黃聖幃,https://hdl.handle.net/11296/xpwrrg
P2P保險之共保群體組構機制,106,碩士,吳賽男,https://hdl.handle.net/11296/458894
探討玻尿酸接枝雙性明膠多功能磁性微胞形成類軟骨組織塊於關節軟骨組織修復之研究,106,碩士,侯楷亭,https://hdl.handle.net/11296/v4x44f
多晶矽奈米線場效電晶體用於檢測DNA甲基化之探討與應用,106,碩士,傅昶惟,https://hdl.handle.net/11296/5weeg9
引導執行路徑探索以分析躲避型惡意軟體,106,碩士,李昊,https://hdl.handle.net/11296/s63mm6
建構可攜式多晶矽奈米線場效電晶體生醫檢測量測系統,106,碩士,蔡承諭,https://hdl.handle.net/11296/3e39u4
配電網絡設計方法為了加速實體設計的完成,106,博士,張玟翔,https://hdl.handle.net/11296/699aqd
交通大學霧運算測試平台,106,碩士,婁傑,https://hdl.handle.net/11296/dbg5zu
可自我校正以達成最佳傳輸效率與最佳傳輸功率的磁共振式無線充電IC設計,106,碩士,蘇豐彬,https://hdl.handle.net/11296/3272bg
基於深度學習使用區域特徵之駕駛行為辨識,106,碩士,莊鎧綸,https://hdl.handle.net/11296/283z9s
資料中心與使用者介接之軟體定義網路架構,106,碩士,歐俊明,https://hdl.handle.net/11296/qpws64
新常態下大陸地區台資企業政府公關實務行為之研究,106,碩士,王翔懋,https://hdl.handle.net/11296/grvv94
雷達測高監測阿拉斯加與西藏高山冰川變化,106,博士,鄭詠升,https://hdl.handle.net/11296/35w47n
設計與實作一套模糊測試工具以強化REST風格網頁服務的安全性,106,碩士,何嘉倫,https://hdl.handle.net/11296/34gpn9
鎳—釕系統於水相光催化產氫之研究,106,碩士,黃奕融,https://hdl.handle.net/11296/37e76k
深度農場：自動化深度學習場景文字辨識訓練資料採集於自走式機器人導航,106,碩士,莊子寬,https://hdl.handle.net/11296/npezg8
結合電暈風及靜電振動於一新型熱傳增強方式之實驗分析與數值模擬,106,碩士,魏廷凱,https://hdl.handle.net/11296/f5hvp7
基於評論探勘與使用者偏好因素分析之評分預測方法比較,106,碩士,蘇盈如,https://hdl.handle.net/11296/fd3m57
電玩遊戲中角色認同感之腦動態變化,106,碩士,梁偉剛,https://hdl.handle.net/11296/x9kq38
LIGHT CONFIG：光通訊運用於物聯網設定之互動研究,106,碩士,李建億,https://hdl.handle.net/11296/jdgfh9
可體驗批判式設計,106,碩士,李博勛,https://hdl.handle.net/11296/tdwqkk
基於遮蔽感知深度量測之光場相機深度擷取系統,106,碩士,劉曰聖,https://hdl.handle.net/11296/9287j7
從正當法律程序看我國性罪犯刑後強制治療之宣告,106,碩士,孟玉梅,https://hdl.handle.net/11296/gg2qq5
代孕相關紛爭之裁判實證研究-談我國代孕合法化之必要性,106,碩士,周淡怡,https://hdl.handle.net/11296/fhghc2
用演化演算法搭配技術指標建構台灣指數期貨當沖交易策略,106,碩士,顧凱云,https://hdl.handle.net/11296/4tw3vg
在OpenStack上使用分散式路由器設計與實作具備高可用性的異質負載均衡器架構,106,碩士,陳岱君,https://hdl.handle.net/11296/4vv4ej
苯胺複合材料之應用: 苯胺五聚體/Nafion複合材料濕度變色與對苯二胺改質石墨烯/聚苯胺複合材料之熱電與風力產電之研究,106,博士,林彥豪,https://hdl.handle.net/11296/48z653
台灣H公司的生技醫療感測器的競爭優勢與發展方向之探討,106,碩士,李佳縈,https://hdl.handle.net/11296/9u3763
以情境興趣與高層次思考探討學生自行設計卡牌於數位卡牌遊戲的學習活動,106,碩士,林冠儒,https://hdl.handle.net/11296/ppq9gb
價值鏈分析於成衣紡織業之個案研究,106,碩士,曾偉哲,https://hdl.handle.net/11296/a3t9kt
我國晶圓代工業之發展-以台積電為例,106,碩士,劉琪玲,https://hdl.handle.net/11296/mzzcz3
改善垂直配向型液晶顯示器色偏的驅動方式,106,碩士,陳勇任,https://hdl.handle.net/11296/v2yt7m
一個基於眼動的身障生註記系統,106,碩士,羅宛琪,https://hdl.handle.net/11296/f87s42
分析與探討母子公司之併購與文化影響因素 – 以K公司為例,106,碩士,廖永淵,https://hdl.handle.net/11296/s5q42u
大數據之商業智慧軟體創新經營模式分析-以Tableau為例,106,碩士,趙家琚,https://hdl.handle.net/11296/x333vh
CMOS影像感測器光學效率與干涉改善之研究,106,碩士,林哲宏,https://hdl.handle.net/11296/snq97j
以基因演算法求解CMOS Image Sensor晶圓重組廠訂單允入控制及產能分配問題,106,碩士,鄭宇倫,https://hdl.handle.net/11296/f27m67
戰略性企業社會責任與增長：以網上商城為例,106,碩士,沈志妮,https://hdl.handle.net/11296/v6e7xs
LTE高密度小細胞網路之可擴展性的移動性管理組件系統設計與實作,106,碩士,謝進彥,https://hdl.handle.net/11296/89r9w4
國際企業在地化之因素分析- 以ASML為例,106,碩士,葉曉文,https://hdl.handle.net/11296/a36te7
創新的直接啟動PCR-單管中針對臨床樣品進行分離和檢測,106,博士,陳奕璋,https://hdl.handle.net/11296/bb3779
採用多相位連鎖數位控制震盪器陣列的可合成注入式鎖相迴路,106,碩士,蘇育正,https://hdl.handle.net/11296/bssmst
企業導入雲端人工智慧平台之資訊安全評估研究,106,碩士,林世彬,https://hdl.handle.net/11296/af7vj2
隱藏樹狀資料模型推薦系統的漸進式更新方法之研究,106,碩士,邱郁芳,https://hdl.handle.net/11296/tkz95x
屬於80世代的小確幸,106,碩士,呂藂乂,https://hdl.handle.net/11296/gkpb3s
人工智慧興起下晶片設計公司之經營策略分析 – 以Xilinx公司為例,106,碩士,宋子文,https://hdl.handle.net/11296/hmm4d6
傳銷權之轉讓條件－以傳銷公司同意權為中心,106,碩士,林天財,https://hdl.handle.net/11296/5r8mvt
表面改質多晶矽奈米線場效電晶體對一氧化氮及氨氣的選擇性探討,106,碩士,劉彥苹,https://hdl.handle.net/11296/326t7v
影像感測器市場之競爭分析,106,碩士,黃鈴晏,https://hdl.handle.net/11296/h4d533
探討智慧財產侵權之議題-以士林電機廠股份有限公司為例,106,碩士,蕭凱雲,https://hdl.handle.net/11296/876p7y
內線交易制裁方式之改革-以美國SEC為對照,106,碩士,蕭欣怡,https://hdl.handle.net/11296/ygb5js
針對工業機械手臂之三維擴增實境操控系統開發,106,碩士,陳群詠,https://hdl.handle.net/11296/8j23nx
利用奈米超薄切片技術來製作一維氧化鋅奈米結構,106,碩士,胡紘淳,https://hdl.handle.net/11296/3rccxg
使用科技接受模型探討在台灣臉書直播的使用者行為,106,碩士,吳旻儒,https://hdl.handle.net/11296/jyjp6k
解釋充分性與來源可信度對於資訊公平性與歸因可控制性之影響:以航空業的延遲原因為例,106,碩士,許雅雯,https://hdl.handle.net/11296/gwnp3e
中國刺繡之合成,106,碩士,吳金遠,https://hdl.handle.net/11296/gbn579
自動化產生極曲線,106,碩士,馬琴瓦,https://hdl.handle.net/11296/e6678z
二硫化鉬表面聲波元件對於光感測之研究,106,碩士,傅泓榤,https://hdl.handle.net/11296/y8hw52
女同志性認同發展與生涯發展經驗之探究,106,碩士,謝宛霖,https://hdl.handle.net/11296/ddzbnp
應用於實際監控場景之基深度學習與合併網路的人臉監控系統,106,碩士,陳昱銘,https://hdl.handle.net/11296/8rdfyh
